"PurchaseOrderID","PurchaseOrderDetailID","DueDate","OrderQty","ProductID","UnitPrice","LineTotal","ReceivedQty","RejectedQty","StockedQty","ModifiedDate"
"1596","3585","1/15/2014 12:00:00 AM","550","909","30.4395","16741.7250","550.00","0.00","550.00","1/8/2014 12:00:00 AM"
"1596","3586","1/15/2014 12:00:00 AM","550","913","40.9395","22516.7250","550.00","0.00","550.00","1/8/2014 12:00:00 AM"
"1597","3587","1/15/2014 12:00:00 AM","60","356","3.6015","216.0900","60.00","0.00","60.00","1/8/2014 12:00:00 AM"
"1597","3588","1/15/2014 12:00:00 AM","60","357","3.9795","238.7700","60.00","0.00","60.00","1/8/2014 12:00:00 AM"
"1598","3589","1/15/2014 12:00:00 AM","550","935","31.4895","17319.2250","550.00","0.00","550.00","1/8/2014 12:00:00 AM"
"1598","3590","1/15/2014 12:00:00 AM","550","936","48.2895","26559.2250","550.00","0.00","550.00","1/8/2014 12:00:00 AM"
"1599","3591","1/15/2014 12:00:00 AM","550","524","12.9675","7132.1250","550.00","0.00","550.00","1/8/2014 12:00:00 AM"
"1600","3592","1/15/2014 12:00:00 AM","550","911","21.0945","11601.9750","550.00","0.00","550.00","1/8/2014 12:00:00 AM"
"1600","3593","1/15/2014 12:00:00 AM","550","912","30.4395","16741.7250","550.00","55.00","495.00","1/8/2014 12:00:00 AM"
"1601","3594","1/16/2014 12:00:00 AM","550","910","40.9395","22516.7250","550.00","0.00","550.00","1/9/2014 12:00:00 AM"
"1602","3595","1/16/2014 12:00:00 AM","550","937","62.9895","34644.2250","550.00","82.00","468.00","1/9/2014 12:00:00 AM"
"1603","3596","1/16/2014 12:00:00 AM","3","465","49.6965","149.0895","3.00","0.00","3.00","1/9/2014 12:00:00 AM"
"1603","3597","1/16/2014 12:00:00 AM","3","466","45.4230","136.2690","3.00","0.00","3.00","1/9/2014 12:00:00 AM"
"1603","3598","1/16/2014 12:00:00 AM","3","467","43.3230","129.9690","3.00","0.00","3.00","1/9/2014 12:00:00 AM"
"1604","3599","1/16/2014 12:00:00 AM","3","462","47.6805","143.0415","3.00","3.00","0.00","1/9/2014 12:00:00 AM"
"1605","3600","1/16/2014 12:00:00 AM","550","510","23.4045","12872.4750","550.00","0.00","550.00","1/9/2014 12:00:00 AM"
"1605","3601","1/16/2014 12:00:00 AM","550","511","27.8670","15326.8500","523.00","0.00","523.00","1/9/2014 12:00:00 AM"
"1606","3602","1/16/2014 12:00:00 AM","550","527","6.7515","3713.3250","468.00","0.00","468.00","1/9/2014 12:00:00 AM"
"1607","3603","1/16/2014 12:00:00 AM","550","938","31.4895","17319.2250","550.00","0.00","550.00","1/9/2014 12:00:00 AM"
"1607","3604","1/16/2014 12:00:00 AM","550","939","48.2895","26559.2250","550.00","0.00","550.00","1/9/2014 12:00:00 AM"
"1607","3605","1/16/2014 12:00:00 AM","550","509","36.2775","19952.6250","550.00","0.00","550.00","1/9/2014 12:00:00 AM"
"1608","3606","1/16/2014 12:00:00 AM","60","492","50.7465","3044.7900","60.00","0.00","60.00","1/9/2014 12:00:00 AM"
"1608","3607","1/16/2014 12:00:00 AM","60","493","58.2645","3495.8700","60.00","0.00","60.00","1/9/2014 12:00:00 AM"
"1608","3608","1/16/2014 12:00:00 AM","60","494","50.7465","3044.7900","60.00","0.00","60.00","1/9/2014 12:00:00 AM"
"1608","3609","1/16/2014 12:00:00 AM","60","495","62.9265","3775.5900","60.00","0.00","60.00","1/9/2014 12:00:00 AM"
"1608","3610","1/16/2014 12:00:00 AM","60","496","49.6545","2979.2700","60.00","0.00","60.00","1/9/2014 12:00:00 AM"
"1609","3611","1/16/2014 12:00:00 AM","550","523","10.3845","5711.4750","550.00","0.00","550.00","1/9/2014 12:00:00 AM"
"1610","3612","1/16/2014 12:00:00 AM","3","433","43.5540","130.6620","3.00","0.00","3.00","1/9/2014 12:00:00 AM"
"1610","3613","1/16/2014 12:00:00 AM","3","434","39.2805","117.8415","3.00","0.00","3.00","1/9/2014 12:00:00 AM"
"1610","3614","1/16/2014 12:00:00 AM","3","435","37.1805","111.5415","3.00","0.00","3.00","1/9/2014 12:00:00 AM"
"1611","3615","1/16/2014 12:00:00 AM","3","490","12.7155","38.1465","3.00","0.00","3.00","1/9/2014 12:00:00 AM"
"1611","3616","1/16/2014 12:00:00 AM","3","491","19.9395","59.8185","3.00","0.00","3.00","1/9/2014 12:00:00 AM"
"1612","3617","1/16/2014 12:00:00 AM","3","528","38.1570","114.4710","3.00","0.00","3.00","1/9/2014 12:00:00 AM"
"1613","3618","1/16/2014 12:00:00 AM","3","505","44.2155","132.6465","3.00","0.00","3.00","1/9/2014 12:00:00 AM"
"1614","3619","1/16/2014 12:00:00 AM","550","938","31.4895","17319.2250","550.00","0.00","550.00","1/9/2014 12:00:00 AM"
"1614","3620","1/16/2014 12:00:00 AM","550","939","48.2895","26559.2250","550.00","0.00","550.00","1/9/2014 12:00:00 AM"
"1615","3621","1/16/2014 12:00:00 AM","60","358","6.9825","418.9500","60.00","0.00","60.00","1/9/2014 12:00:00 AM"
"1616","3622","1/16/2014 12:00:00 AM","3","456","49.6965","149.0895","3.00","0.00","3.00","1/9/2014 12:00:00 AM"
"1616","3623","1/16/2014 12:00:00 AM","3","457","45.4230","136.2690","3.00","0.00","3.00","1/9/2014 12:00:00 AM"
"1616","3624","1/16/2014 12:00:00 AM","3","458","43.3230","129.9690","3.00","0.00","3.00","1/9/2014 12:00:00 AM"
"1616","3625","1/16/2014 12:00:00 AM","3","459","47.5965","142.7895","3.00","0.00","3.00","1/9/2014 12:00:00 AM"
"1617","3626","1/17/2014 12:00:00 AM","60","356","3.3810","202.8600","60.00","0.00","60.00","1/10/2014 12:00:00 AM"
"1617","3627","1/17/2014 12:00:00 AM","60","357","4.3155","258.9300","60.00","0.00","60.00","1/10/2014 12:00:00 AM"
"1618","3628","1/17/2014 12:00:00 AM","3","387","43.2705","129.8115","3.00","0.00","3.00","1/10/2014 12:00:00 AM"
"1618","3629","1/17/2014 12:00:00 AM","3","388","47.5440","142.6320","3.00","0.00","3.00","1/10/2014 12:00:00 AM"
"1618","3630","1/17/2014 12:00:00 AM","3","389","43.2705","129.8115","3.00","0.00","3.00","1/10/2014 12:00:00 AM"
"1618","3631","1/17/2014 12:00:00 AM","3","390","41.1705","123.5115","3.00","0.00","3.00","1/10/2014 12:00:00 AM"
"1618","3632","1/17/2014 12:00:00 AM","3","391","45.4440","136.3320","3.00","0.00","3.00","1/10/2014 12:00:00 AM"
"1619","3633","1/17/2014 12:00:00 AM","3","490","12.3585","37.0755","3.00","0.00","3.00","1/10/2014 12:00:00 AM"
"1620","3634","1/17/2014 12:00:00 AM","550","513","39.1965","21558.0750","550.00","0.00","550.00","1/10/2014 12:00:00 AM"
"1621","3635","1/17/2014 12:00:00 AM","3","410","36.9705","110.9115","3.00","0.00","3.00","1/10/2014 12:00:00 AM"
"1621","3636","1/17/2014 12:00:00 AM","3","411","34.8705","104.6115","3.00","0.00","3.00","1/10/2014 12:00:00 AM"
"1621","3637","1/17/2014 12:00:00 AM","3","412","39.1440","117.4320","3.00","0.00","3.00","1/10/2014 12:00:00 AM"
"1621","3638","1/17/2014 12:00:00 AM","3","413","47.5755","142.7265","3.00","0.00","3.00","1/10/2014 12:00:00 AM"
"1622","3639","1/17/2014 12:00:00 AM","550","931","34.8705","19178.7750","550.00","82.00","468.00","1/10/2014 12:00:00 AM"
"1622","3640","1/17/2014 12:00:00 AM","550","932","39.7635","21869.9250","550.00","0.00","550.00","1/10/2014 12:00:00 AM"
"1623","3641","1/17/2014 12:00:00 AM","3","424","49.8540","149.5620","3.00","0.00","3.00","1/10/2014 12:00:00 AM"
"1623","3642","1/17/2014 12:00:00 AM","3","425","45.5805","136.7415","3.00","0.00","3.00","1/10/2014 12:00:00 AM"
"1623","3643","1/17/2014 12:00:00 AM","3","426","43.4805","130.4415","3.00","0.00","3.00","1/10/2014 12:00:00 AM"
"1624","3644","1/17/2014 12:00:00 AM","3","341","47.5755","142.7265","3.00","0.00","3.00","1/10/2014 12:00:00 AM"
"1624","3645","1/17/2014 12:00:00 AM","3","342","45.4755","136.4265","3.00","0.00","3.00","1/10/2014 12:00:00 AM"
"1625","3646","1/17/2014 12:00:00 AM","550","931","34.3455","18890.0250","550.00","0.00","550.00","1/10/2014 12:00:00 AM"
"1625","3647","1/17/2014 12:00:00 AM","550","932","39.2385","21581.1750","523.00","0.00","523.00","1/10/2014 12:00:00 AM"
"1626","3648","1/17/2014 12:00:00 AM","3","347","43.2705","129.8115","3.00","0.00","3.00","1/10/2014 12:00:00 AM"
"1626","3649","1/17/2014 12:00:00 AM","3","348","41.1705","123.5115","3.00","0.00","3.00","1/10/2014 12:00:00 AM"
"1626","3650","1/17/2014 12:00:00 AM","3","349","45.4440","136.3320","3.00","0.00","3.00","1/10/2014 12:00:00 AM"
"1627","3651","1/17/2014 12:00:00 AM","550","928","32.7705","18023.7750","550.00","0.00","550.00","1/10/2014 12:00:00 AM"
"1627","3652","1/17/2014 12:00:00 AM","550","929","37.0860","20397.3000","550.00","0.00","550.00","1/10/2014 12:00:00 AM"
"1627","3653","1/17/2014 12:00:00 AM","550","930","43.0395","23671.7250","550.00","0.00","550.00","1/10/2014 12:00:00 AM"
"1628","3654","1/17/2014 12:00:00 AM","550","332","10.8150","5948.2500","550.00","0.00","550.00","1/10/2014 12:00:00 AM"
"1629","3655","1/17/2014 12:00:00 AM","550","948","82.8345","45558.9750","550.00","0.00","550.00","1/10/2014 12:00:00 AM"
"1629","3656","1/17/2014 12:00:00 AM","550","907","82.8345","45558.9750","550.00","0.00","550.00","1/10/2014 12:00:00 AM"
"1630","3657","1/17/2014 12:00:00 AM","1250","325","0.2100","262.5000","1250.00","0.00","1250.00","1/10/2014 12:00:00 AM"
"1630","3658","1/17/2014 12:00:00 AM","1250","326","0.2100","262.5000","1250.00","125.00","1125.00","1/10/2014 12:00:00 AM"
"1631","3659","1/17/2014 12:00:00 AM","60","322","28.6965","1721.7900","60.00","0.00","60.00","1/10/2014 12:00:00 AM"
"1632","3660","1/17/2014 12:00:00 AM","550","930","42.5145","23382.9750","550.00","82.00","468.00","1/10/2014 12:00:00 AM"
"1632","3661","1/17/2014 12:00:00 AM","550","921","5.5860","3072.3000","550.00","0.00","550.00","1/10/2014 12:00:00 AM"
"1633","3662","1/20/2014 12:00:00 AM","60","952","15.7395","944.3700","60.00","0.00","60.00","1/13/2014 12:00:00 AM"
"1634","3663","1/20/2014 12:00:00 AM","550","933","43.4595","23902.7250","550.00","0.00","550.00","1/13/2014 12:00:00 AM"
"1634","3664","1/20/2014 12:00:00 AM","550","934","37.6215","20691.8250","550.00","0.00","550.00","1/13/2014 12:00:00 AM"
"1635","3665","1/20/2014 12:00:00 AM","550","317","29.5785","16268.1750","550.00","0.00","550.00","1/13/2014 12:00:00 AM"
"1635","3666","1/20/2014 12:00:00 AM","550","318","36.0990","19854.4500","523.00","0.00","523.00","1/13/2014 12:00:00 AM"
"1635","3667","1/20/2014 12:00:00 AM","550","319","48.5835","26720.9250","550.00","0.00","550.00","1/13/2014 12:00:00 AM"
"1636","3668","1/20/2014 12:00:00 AM","550","928","32.2455","17735.0250","468.00","0.00","468.00","1/13/2014 12:00:00 AM"
"1636","3669","1/20/2014 12:00:00 AM","550","929","36.5610","20108.5500","550.00","0.00","550.00","1/13/2014 12:00:00 AM"
"1637","3670","1/20/2014 12:00:00 AM","550","319","46.4205","25531.2750","550.00","0.00","550.00","1/13/2014 12:00:00 AM"
"1638","3671","1/20/2014 12:00:00 AM","3","359","47.5230","142.5690","3.00","0.00","3.00","1/13/2014 12:00:00 AM"
"1638","3672","1/20/2014 12:00:00 AM","3","360","45.4230","136.2690","3.00","0.00","3.00","1/13/2014 12:00:00 AM"
"1638","3673","1/20/2014 12:00:00 AM","3","361","49.6965","149.0895","3.00","0.00","3.00","1/13/2014 12:00:00 AM"
"1638","3674","1/20/2014 12:00:00 AM","3","362","45.4230","136.2690","3.00","0.00","3.00","1/13/2014 12:00:00 AM"
"1638","3675","1/20/2014 12:00:00 AM","3","363","43.3230","129.9690","3.00","0.00","3.00","1/13/2014 12:00:00 AM"
"1639","3676","1/20/2014 12:00:00 AM","3","2","41.9160","125.7480","3.00","0.00","3.00","1/13/2014 12:00:00 AM"
"1640","3677","1/20/2014 12:00:00 AM","3","1","50.2635","150.7905","3.00","0.00","3.00","1/13/2014 12:00:00 AM"
"1641","3678","1/20/2014 12:00:00 AM","3","366","41.3805","124.1415","3.00","0.00","3.00","1/13/2014 12:00:00 AM"
"1641","3679","1/20/2014 12:00:00 AM","3","367","45.6540","136.9620","3.00","0.00","3.00","1/13/2014 12:00:00 AM"
"1641","3680","1/20/2014 12:00:00 AM","3","368","41.3805","124.1415","3.00","0.00","3.00","1/13/2014 12:00:00 AM"
"1641","3681","1/20/2014 12:00:00 AM","3","369","39.2805","117.8415","3.00","0.00","3.00","1/13/2014 12:00:00 AM"
"1642","3682","1/20/2014 12:00:00 AM","550","530","16.0860","8847.3000","550.00","82.00","468.00","1/13/2014 12:00:00 AM"
"1643","3683","1/20/2014 12:00:00 AM","3","4","57.0255","171.0765","3.00","0.00","3.00","1/13/2014 12:00:00 AM"
"1644","3684","1/20/2014 12:00:00 AM","550","512","37.0860","20397.3000","550.00","0.00","550.00","1/13/2014 12:00:00 AM"
"1645","3685","1/20/2014 12:00:00 AM","550","513","26.5965","14628.0750","550.00","0.00","550.00","1/13/2014 12:00:00 AM"
"1646","3686","1/20/2014 12:00:00 AM","550","317","27.0585","14882.1750","468.00","0.00","468.00","1/13/2014 12:00:00 AM"
"1646","3687","1/20/2014 12:00:00 AM","550","318","33.5790","18468.4500","550.00","0.00","550.00","1/13/2014 12:00:00 AM"
"1646","3688","1/20/2014 12:00:00 AM","550","319","46.0635","25334.9250","550.00","0.00","550.00","1/13/2014 12:00:00 AM"
"1647","3689","1/20/2014 12:00:00 AM","3","420","39.1440","117.4320","3.00","0.00","3.00","1/13/2014 12:00:00 AM"
"1647","3690","1/20/2014 12:00:00 AM","3","421","47.5755","142.7265","3.00","0.00","3.00","1/13/2014 12:00:00 AM"
"1648","3691","1/20/2014 12:00:00 AM","3","422","47.5230","142.5690","3.00","0.00","3.00","1/13/2014 12:00:00 AM"
"1648","3692","1/20/2014 12:00:00 AM","3","423","45.4230","136.2690","3.00","0.00","3.00","1/13/2014 12:00:00 AM"
"1648","3693","1/20/2014 12:00:00 AM","3","424","49.6965","149.0895","3.00","0.00","3.00","1/13/2014 12:00:00 AM"
"1648","3694","1/20/2014 12:00:00 AM","3","425","45.4230","136.2690","3.00","0.00","3.00","1/13/2014 12:00:00 AM"
"1648","3695","1/20/2014 12:00:00 AM","3","426","43.3230","129.9690","3.00","0.00","3.00","1/13/2014 12:00:00 AM"
"1649","3696","1/22/2014 12:00:00 AM","3","320","47.4705","142.4115","3.00","0.00","3.00","1/15/2014 12:00:00 AM"
"1649","3697","1/22/2014 12:00:00 AM","3","321","42.7980","128.3940","3.00","0.00","3.00","1/15/2014 12:00:00 AM"
"1649","3698","1/22/2014 12:00:00 AM","60","322","25.4205","1525.2300","60.00","0.00","60.00","1/15/2014 12:00:00 AM"
"1650","3699","1/22/2014 12:00:00 AM","3","449","49.8540","149.5620","3.00","0.00","3.00","1/15/2014 12:00:00 AM"
"1650","3700","1/22/2014 12:00:00 AM","3","450","45.5805","136.7415","3.00","0.00","3.00","1/15/2014 12:00:00 AM"
"1650","3701","1/22/2014 12:00:00 AM","3","451","43.4805","130.4415","3.00","0.00","3.00","1/15/2014 12:00:00 AM"
"1651","3702","1/22/2014 12:00:00 AM","550","941","62.9895","34644.2250","550.00","0.00","550.00","1/15/2014 12:00:00 AM"
"1652","3703","1/22/2014 12:00:00 AM","3","320","45.3705","136.1115","3.00","0.00","3.00","1/15/2014 12:00:00 AM"
"1652","3704","1/22/2014 12:00:00 AM","3","321","40.4880","121.4640","3.00","0.00","3.00","1/15/2014 12:00:00 AM"
"1653","3705","1/22/2014 12:00:00 AM","3","504","48.7620","146.2860","3.00","0.00","3.00","1/15/2014 12:00:00 AM"
"1654","3706","1/22/2014 12:00:00 AM","3","497","34.1880","102.5640","3.00","0.00","3.00","1/15/2014 12:00:00 AM"
"1655","3707","1/22/2014 12:00:00 AM","3","323","50.2635","150.7905","3.00","0.00","3.00","1/15/2014 12:00:00 AM"
"1656","3708","1/22/2014 12:00:00 AM","550","523","10.7310","5902.0500","468.00","0.00","468.00","1/15/2014 12:00:00 AM"
"1656","3709","1/22/2014 12:00:00 AM","550","524","14.1225","7767.3750","550.00","0.00","550.00","1/15/2014 12:00:00 AM"
"1657","3710","1/22/2014 12:00:00 AM","60","492","50.2635","3015.8100","60.00","0.00","60.00","1/15/2014 12:00:00 AM"
"1657","3711","1/22/2014 12:00:00 AM","60","493","57.1515","3429.0900","60.00","0.00","60.00","1/15/2014 12:00:00 AM"
"1657","3712","1/22/2014 12:00:00 AM","60","494","53.2035","3192.2100","60.00","0.00","60.00","1/15/2014 12:00:00 AM"
"1657","3713","1/22/2014 12:00:00 AM","60","495","63.6930","3821.5800","60.00","0.00","60.00","1/15/2014 12:00:00 AM"
"1657","3714","1/22/2014 12:00:00 AM","60","496","48.9090","2934.5400","60.00","0.00","60.00","1/15/2014 12:00:00 AM"
"1658","3715","1/22/2014 12:00:00 AM","550","916","40.9395","22516.7250","550.00","0.00","550.00","1/15/2014 12:00:00 AM"
"1659","3716","1/22/2014 12:00:00 AM","60","506","9.1980","551.8800","60.00","0.00","60.00","1/15/2014 12:00:00 AM"
"1660","3717","1/22/2014 12:00:00 AM","550","351","5.7750","3176.2500","550.00","0.00","550.00","1/15/2014 12:00:00 AM"
"1660","3718","1/22/2014 12:00:00 AM","550","352","1.1550","635.2500","550.00","55.00","495.00","1/15/2014 12:00:00 AM"
"1660","3719","1/22/2014 12:00:00 AM","550","679","5.7750","3176.2500","550.00","0.00","550.00","1/15/2014 12:00:00 AM"
"1661","3720","1/22/2014 12:00:00 AM","550","507","23.3940","12866.7000","550.00","0.00","550.00","1/15/2014 12:00:00 AM"
"1661","3721","1/22/2014 12:00:00 AM","550","508","27.6465","15205.5750","550.00","0.00","550.00","1/15/2014 12:00:00 AM"
"1662","3722","1/22/2014 12:00:00 AM","550","355","1.3650","750.7500","550.00","82.00","468.00","1/15/2014 12:00:00 AM"
"1662","3723","1/22/2014 12:00:00 AM","550","940","62.9895","34644.2250","550.00","0.00","550.00","1/15/2014 12:00:00 AM"
"1663","3724","1/22/2014 12:00:00 AM","550","679","6.1950","3407.2500","550.00","0.00","550.00","1/15/2014 12:00:00 AM"
"1664","3725","1/22/2014 12:00:00 AM","550","507","22.1655","12191.0250","550.00","0.00","550.00","1/15/2014 12:00:00 AM"
"1664","3726","1/22/2014 12:00:00 AM","550","508","29.2845","16106.4750","550.00","0.00","550.00","1/15/2014 12:00:00 AM"
"1665","3727","1/23/2014 12:00:00 AM","3","491","19.9815","59.9445","3.00","0.00","3.00","1/16/2014 12:00:00 AM"
"1666","3728","1/23/2014 12:00:00 AM","3","341","41.1705","123.5115","3.00","0.00","3.00","1/16/2014 12:00:00 AM"
"1666","3729","1/23/2014 12:00:00 AM","3","342","39.0705","117.2115","3.00","0.00","3.00","1/16/2014 12:00:00 AM"
"1666","3730","1/23/2014 12:00:00 AM","3","343","43.3440","130.0320","3.00","0.00","3.00","1/16/2014 12:00:00 AM"
"1666","3731","1/23/2014 12:00:00 AM","3","344","39.0705","117.2115","3.00","0.00","3.00","1/16/2014 12:00:00 AM"
"1667","3732","1/23/2014 12:00:00 AM","550","935","31.4895","17319.2250","550.00","0.00","550.00","1/16/2014 12:00:00 AM"
"1667","3733","1/23/2014 12:00:00 AM","550","936","48.2895","26559.2250","550.00","0.00","550.00","1/16/2014 12:00:00 AM"
"1668","3734","1/23/2014 12:00:00 AM","3","394","43.2180","129.6540","3.00","0.00","3.00","1/16/2014 12:00:00 AM"
"1668","3735","1/23/2014 12:00:00 AM","3","395","47.4915","142.4745","3.00","0.00","3.00","1/16/2014 12:00:00 AM"
"1668","3736","1/23/2014 12:00:00 AM","3","396","43.2705","129.8115","3.00","0.00","3.00","1/16/2014 12:00:00 AM"
"1668","3737","1/23/2014 12:00:00 AM","3","397","47.5440","142.6320","3.00","0.00","3.00","1/16/2014 12:00:00 AM"
"1669","3738","1/23/2014 12:00:00 AM","550","476","15.8865","8737.5750","550.00","0.00","550.00","1/16/2014 12:00:00 AM"
"1669","3739","1/23/2014 12:00:00 AM","550","477","11.6655","6416.0250","550.00","0.00","550.00","1/16/2014 12:00:00 AM"
"1669","3740","1/23/2014 12:00:00 AM","550","478","11.0880","6098.4000","550.00","0.00","550.00","1/16/2014 12:00:00 AM"
"1669","3741","1/23/2014 12:00:00 AM","550","479","15.8865","8737.5750","550.00","0.00","550.00","1/16/2014 12:00:00 AM"
"1669","3742","1/23/2014 12:00:00 AM","550","480","11.6655","6416.0250","550.00","0.00","550.00","1/16/2014 12:00:00 AM"
"1670","3743","1/23/2014 12:00:00 AM","3","402","47.4705","142.4115","3.00","0.00","3.00","1/16/2014 12:00:00 AM"
"1671","3744","1/23/2014 12:00:00 AM","550","512","34.9755","19236.5250","550.00","0.00","550.00","1/16/2014 12:00:00 AM"
"1672","3745","1/23/2014 12:00:00 AM","3","408","43.2705","129.8115","3.00","0.00","3.00","1/16/2014 12:00:00 AM"
"1672","3746","1/23/2014 12:00:00 AM","3","409","41.1705","123.5115","3.00","0.00","3.00","1/16/2014 12:00:00 AM"
"1673","3747","1/23/2014 12:00:00 AM","550","525","2.3205","1276.2750","550.00","0.00","550.00","1/16/2014 12:00:00 AM"
"1674","3748","1/23/2014 12:00:00 AM","550","526","3.6435","2003.9250","550.00","0.00","550.00","1/16/2014 12:00:00 AM"
"1675","3749","1/23/2014 12:00:00 AM","550","908","21.0945","11601.9750","550.00","0.00","550.00","1/16/2014 12:00:00 AM"
"1675","3750","1/23/2014 12:00:00 AM","550","909","30.4395","16741.7250","523.00","0.00","523.00","1/16/2014 12:00:00 AM"
"1675","3751","1/23/2014 12:00:00 AM","550","913","40.9395","22516.7250","550.00","0.00","550.00","1/16/2014 12:00:00 AM"
"1676","3752","1/23/2014 12:00:00 AM","60","356","3.6015","216.0900","51.00","0.00","51.00","1/16/2014 12:00:00 AM"
"1676","3753","1/23/2014 12:00:00 AM","60","357","3.9795","238.7700","60.00","0.00","60.00","1/16/2014 12:00:00 AM"
"1677","3754","1/23/2014 12:00:00 AM","550","935","31.4895","17319.2250","550.00","0.00","550.00","1/16/2014 12:00:00 AM"
"1677","3755","1/23/2014 12:00:00 AM","550","936","48.2895","26559.2250","550.00","0.00","550.00","1/16/2014 12:00:00 AM"
"1678","3756","1/23/2014 12:00:00 AM","550","524","12.9675","7132.1250","550.00","0.00","550.00","1/16/2014 12:00:00 AM"
"1679","3757","1/23/2014 12:00:00 AM","550","911","21.0945","11601.9750","550.00","0.00","550.00","1/16/2014 12:00:00 AM"
"1679","3758","1/23/2014 12:00:00 AM","550","912","30.4395","16741.7250","550.00","0.00","550.00","1/16/2014 12:00:00 AM"
"1680","3759","1/23/2014 12:00:00 AM","550","910","40.9395","22516.7250","550.00","0.00","550.00","1/16/2014 12:00:00 AM"
"1681","3760","1/24/2014 12:00:00 AM","550","937","62.9895","34644.2250","550.00","0.00","550.00","1/17/2014 12:00:00 AM"
"1682","3761","1/24/2014 12:00:00 AM","3","468","47.5965","142.7895","3.00","0.00","3.00","1/17/2014 12:00:00 AM"
"1682","3762","1/24/2014 12:00:00 AM","3","469","43.3230","129.9690","3.00","0.00","3.00","1/17/2014 12:00:00 AM"
"1683","3763","1/24/2014 12:00:00 AM","3","462","47.6805","143.0415","3.00","0.00","3.00","1/17/2014 12:00:00 AM"
"1684","3764","1/24/2014 12:00:00 AM","550","510","23.4045","12872.4750","550.00","0.00","550.00","1/17/2014 12:00:00 AM"
"1684","3765","1/24/2014 12:00:00 AM","550","511","27.8670","15326.8500","550.00","0.00","550.00","1/17/2014 12:00:00 AM"
"1685","3766","1/24/2014 12:00:00 AM","550","527","6.7515","3713.3250","550.00","0.00","550.00","1/17/2014 12:00:00 AM"
"1686","3767","1/24/2014 12:00:00 AM","550","938","31.4895","17319.2250","468.00","0.00","468.00","1/17/2014 12:00:00 AM"
"1686","3768","1/24/2014 12:00:00 AM","550","939","48.2895","26559.2250","550.00","0.00","550.00","1/17/2014 12:00:00 AM"
"1686","3769","1/24/2014 12:00:00 AM","550","509","36.2775","19952.6250","550.00","0.00","550.00","1/17/2014 12:00:00 AM"
"1687","3770","1/24/2014 12:00:00 AM","60","492","50.7465","3044.7900","60.00","0.00","60.00","1/17/2014 12:00:00 AM"
"1687","3771","1/24/2014 12:00:00 AM","60","493","58.2645","3495.8700","60.00","0.00","60.00","1/17/2014 12:00:00 AM"
"1687","3772","1/24/2014 12:00:00 AM","60","494","50.7465","3044.7900","60.00","0.00","60.00","1/17/2014 12:00:00 AM"
"1687","3773","1/24/2014 12:00:00 AM","60","495","62.9265","3775.5900","60.00","0.00","60.00","1/17/2014 12:00:00 AM"
"1687","3774","1/24/2014 12:00:00 AM","60","496","49.6545","2979.2700","60.00","0.00","60.00","1/17/2014 12:00:00 AM"
"1688","3775","1/24/2014 12:00:00 AM","550","523","10.3845","5711.4750","550.00","0.00","550.00","1/17/2014 12:00:00 AM"
"1689","3776","1/24/2014 12:00:00 AM","3","436","41.4540","124.3620","3.00","0.00","3.00","1/17/2014 12:00:00 AM"
"1689","3777","1/24/2014 12:00:00 AM","3","437","37.1805","111.5415","3.00","0.00","3.00","1/17/2014 12:00:00 AM"
"1690","3778","1/24/2014 12:00:00 AM","3","490","12.7155","38.1465","3.00","0.00","3.00","1/17/2014 12:00:00 AM"
"1690","3779","1/24/2014 12:00:00 AM","3","491","19.9395","59.8185","3.00","0.00","3.00","1/17/2014 12:00:00 AM"
"1691","3780","1/24/2014 12:00:00 AM","3","528","38.1570","114.4710","3.00","0.00","3.00","1/17/2014 12:00:00 AM"
"1692","3781","1/24/2014 12:00:00 AM","3","505","44.2155","132.6465","3.00","0.00","3.00","1/17/2014 12:00:00 AM"
"1693","3782","1/24/2014 12:00:00 AM","550","938","31.4895","17319.2250","550.00","0.00","550.00","1/17/2014 12:00:00 AM"
"1693","3783","1/24/2014 12:00:00 AM","550","939","48.2895","26559.2250","550.00","0.00","550.00","1/17/2014 12:00:00 AM"
"1694","3784","1/24/2014 12:00:00 AM","60","358","6.9825","418.9500","60.00","0.00","60.00","1/17/2014 12:00:00 AM"
"1695","3785","1/24/2014 12:00:00 AM","3","460","43.3230","129.9690","3.00","0.00","3.00","1/17/2014 12:00:00 AM"
"1696","3786","1/24/2014 12:00:00 AM","60","356","3.3810","202.8600","51.00","0.00","51.00","1/17/2014 12:00:00 AM"
"1696","3787","1/24/2014 12:00:00 AM","60","357","4.3155","258.9300","60.00","0.00","60.00","1/17/2014 12:00:00 AM"
"1697","3788","1/29/2014 12:00:00 AM","3","392","41.1705","123.5115","3.00","0.00","3.00","1/22/2014 12:00:00 AM"
"1697","3789","1/29/2014 12:00:00 AM","3","393","39.0705","117.2115","3.00","0.00","3.00","1/22/2014 12:00:00 AM"
"1697","3790","1/29/2014 12:00:00 AM","3","394","43.3440","130.0320","3.00","0.00","3.00","1/22/2014 12:00:00 AM"
"1697","3791","1/29/2014 12:00:00 AM","3","395","39.0705","117.2115","3.00","0.00","3.00","1/22/2014 12:00:00 AM"
"1697","3792","1/29/2014 12:00:00 AM","3","396","36.9705","110.9115","3.00","0.00","3.00","1/22/2014 12:00:00 AM"
"1697","3793","1/29/2014 12:00:00 AM","3","397","41.2440","123.7320","3.00","0.00","3.00","1/22/2014 12:00:00 AM"
