"BillOfMaterialsID","ProductAssemblyID","ComponentID","StartDate","EndDate","UnitMeasureCode","BOMLevel","PerAssemblyQty","ModifiedDate"
"3218","802","316","12/23/2010 12:00:00 AM","","EA ","3","2.00","12/9/2010 12:00:00 AM"
"1206","802","331","6/9/2010 12:00:00 AM","","EA ","3","2.00","5/26/2010 12:00:00 AM"
"2722","802","350","9/15/2010 12:00:00 AM","","EA ","3","1.00","9/1/2010 12:00:00 AM"
"1831","802","531","6/19/2010 12:00:00 AM","","EA ","3","1.00","6/5/2010 12:00:00 AM"
"2880","803","316","9/15/2010 12:00:00 AM","11/14/2010 12:00:00 AM","EA ","2","3.00","11/14/2010 12:00:00 AM"
"2712","803","316","11/15/2010 12:00:00 AM","","EA ","3","2.00","11/1/2010 12:00:00 AM"
"376","803","331","3/18/2010 12:00:00 AM","","EA ","3","2.00","3/4/2010 12:00:00 AM"
"2311","803","350","8/5/2010 12:00:00 AM","","EA ","3","1.00","7/22/2010 12:00:00 AM"
"3141","803","531","12/15/2010 12:00:00 AM","","EA ","3","1.00","12/1/2010 12:00:00 AM"
"2301","804","316","8/5/2010 12:00:00 AM","","EA ","3","2.00","7/22/2010 12:00:00 AM"
"17","804","331","3/4/2010 12:00:00 AM","","EA ","3","2.00","2/18/2010 12:00:00 AM"
"1491","804","350","6/9/2010 12:00:00 AM","8/8/2010 12:00:00 AM","EA ","2","2.00","8/8/2010 12:00:00 AM"
"1204","804","350","8/9/2010 12:00:00 AM","","EA ","3","1.00","7/26/2010 12:00:00 AM"
"3403","804","531","12/23/2010 12:00:00 AM","","EA ","3","1.00","12/9/2010 12:00:00 AM"
"1485","805","1","6/9/2010 12:00:00 AM","8/8/2010 12:00:00 AM","EA ","1","2.00","8/8/2010 12:00:00 AM"
"1191","805","1","8/9/2010 12:00:00 AM","","EA ","2","1.00","7/26/2010 12:00:00 AM"
"2711","805","4","9/15/2010 12:00:00 AM","","EA ","2","8.00","9/1/2010 12:00:00 AM"
"1644","805","323","6/19/2010 12:00:00 AM","","EA ","2","1.00","6/5/2010 12:00:00 AM"
"1215","805","402","6/9/2010 12:00:00 AM","","EA ","2","1.00","5/26/2010 12:00:00 AM"
"1216","805","459","6/9/2010 12:00:00 AM","","EA ","2","1.00","5/26/2010 12:00:00 AM"
"3237","805","462","12/23/2010 12:00:00 AM","","EA ","2","1.00","12/9/2010 12:00:00 AM"
"361","806","1","3/18/2010 12:00:00 AM","","EA ","2","1.00","3/4/2010 12:00:00 AM"
"2300","806","4","8/5/2010 12:00:00 AM","","EA ","2","8.00","7/22/2010 12:00:00 AM"
"2995","806","323","12/15/2010 12:00:00 AM","","EA ","2","1.00","12/1/2010 12:00:00 AM"
"382","806","402","3/18/2010 12:00:00 AM","","EA ","2","1.00","3/4/2010 12:00:00 AM"
"383","806","459","3/18/2010 12:00:00 AM","","EA ","2","1.00","3/4/2010 12:00:00 AM"
"2732","806","462","9/15/2010 12:00:00 AM","","EA ","2","1.00","9/1/2010 12:00:00 AM"
"1","807","1","3/4/2010 12:00:00 AM","","EA ","2","1.00","2/18/2010 12:00:00 AM"
"1193","807","4","6/9/2010 12:00:00 AM","","EA ","2","8.00","5/26/2010 12:00:00 AM"
"3222","807","323","12/23/2010 12:00:00 AM","","EA ","2","1.00","12/9/2010 12:00:00 AM"
"23","807","402","3/4/2010 12:00:00 AM","","EA ","2","1.00","2/18/2010 12:00:00 AM"
"268","807","459","3/4/2010 12:00:00 AM","5/3/2010 12:00:00 AM","EA ","1","2.00","5/3/2010 12:00:00 AM"
"24","807","459","5/4/2010 12:00:00 AM","","EA ","2","1.00","4/20/2010 12:00:00 AM"
"2324","807","462","8/5/2010 12:00:00 AM","","EA ","2","1.00","7/22/2010 12:00:00 AM"
"372","808","328","3/18/2010 12:00:00 AM","","EA ","2","2.00","3/4/2010 12:00:00 AM"
"379","808","356","3/18/2010 12:00:00 AM","","IN ","2","40.00","3/4/2010 12:00:00 AM"
"1833","808","398","6/19/2010 12:00:00 AM","","EA ","2","1.00","6/5/2010 12:00:00 AM"
"3139","808","529","12/15/2010 12:00:00 AM","","EA ","2","1.00","12/1/2010 12:00:00 AM"
"12","809","328","3/4/2010 12:00:00 AM","","EA ","2","2.00","2/18/2010 12:00:00 AM"
"1652","809","357","6/19/2010 12:00:00 AM","","IN ","2","40.00","6/5/2010 12:00:00 AM"
"3143","809","398","12/15/2010 12:00:00 AM","","EA ","2","1.00","12/1/2010 12:00:00 AM"
"3401","809","529","12/23/2010 12:00:00 AM","","EA ","2","1.00","12/9/2010 12:00:00 AM"
"791","810","328","5/26/2010 12:00:00 AM","","EA ","2","2.00","5/12/2010 12:00:00 AM"
"2893","810","358","9/15/2010 12:00:00 AM","11/14/2010 12:00:00 AM","IN ","1","41.00","11/14/2010 12:00:00 AM"
"2726","810","358","11/15/2010 12:00:00 AM","","IN ","2","40.00","11/1/2010 12:00:00 AM"
"3405","810","398","12/23/2010 12:00:00 AM","","EA ","2","1.00","12/9/2010 12:00:00 AM"
"2863","810","529","9/15/2010 12:00:00 AM","","EA ","2","1.00","9/1/2010 12:00:00 AM"
"1647","811","329","6/19/2010 12:00:00 AM","","EA ","2","2.00","6/5/2010 12:00:00 AM"
"19","811","356","3/4/2010 12:00:00 AM","","IN ","2","40.00","2/18/2010 12:00:00 AM"
"2865","811","398","9/15/2010 12:00:00 AM","","EA ","2","1.00","9/1/2010 12:00:00 AM"
"2490","811","529","8/5/2010 12:00:00 AM","","EA ","2","1.00","7/22/2010 12:00:00 AM"
"2999","812","329","12/15/2010 12:00:00 AM","","EA ","2","2.00","12/1/2010 12:00:00 AM"
"3003","812","357","12/15/2010 12:00:00 AM","","IN ","2","40.00","12/1/2010 12:00:00 AM"
"2494","812","398","8/5/2010 12:00:00 AM","","EA ","2","1.00","7/22/2010 12:00:00 AM"
"1574","812","529","6/9/2010 12:00:00 AM","8/8/2010 12:00:00 AM","EA ","1","2.00","8/8/2010 12:00:00 AM"
"1361","812","529","8/9/2010 12:00:00 AM","","EA ","2","1.00","7/26/2010 12:00:00 AM"
"3225","813","329","12/23/2010 12:00:00 AM","","EA ","2","2.00","12/9/2010 12:00:00 AM"
"2318","813","358","8/5/2010 12:00:00 AM","","IN ","2","40.00","7/22/2010 12:00:00 AM"
"1365","813","398","6/9/2010 12:00:00 AM","","EA ","2","1.00","5/26/2010 12:00:00 AM"
"547","813","529","3/18/2010 12:00:00 AM","","EA ","2","1.00","3/4/2010 12:00:00 AM"
"2003","814","324","7/8/2010 12:00:00 AM","","EA ","2","2.00","6/24/2010 12:00:00 AM"
"789","814","325","5/26/2010 12:00:00 AM","","EA ","2","2.00","5/12/2010 12:00:00 AM"
"2005","814","326","7/8/2010 12:00:00 AM","","EA ","2","1.00","6/24/2010 12:00:00 AM"
"1646","814","327","6/19/2010 12:00:00 AM","","EA ","2","1.00","6/5/2010 12:00:00 AM"
"22","814","399","3/4/2010 12:00:00 AM","","EA ","2","1.00","2/18/2010 12:00:00 AM"
"1659","814","492","6/19/2010 12:00:00 AM","","OZ ","2","8.00","6/5/2010 12:00:00 AM"
"2166","814","532","7/8/2010 12:00:00 AM","","EA ","2","4.00","6/24/2010 12:00:00 AM"
"1832","814","533","6/19/2010 12:00:00 AM","","EA ","2","1.00","6/5/2010 12:00:00 AM"
"1368","814","534","6/9/2010 12:00:00 AM","","EA ","2","1.00","5/26/2010 12:00:00 AM"
"377","814","803","3/18/2010 12:00:00 AM","","EA ","2","1.00","3/4/2010 12:00:00 AM"
"2014","815","400","7/8/2010 12:00:00 AM","","EA ","2","1.00","6/24/2010 12:00:00 AM"
"2733","815","490","9/15/2010 12:00:00 AM","","EA ","2","36.00","9/1/2010 12:00:00 AM"
"3118","815","506","12/15/2010 12:00:00 AM","","EA ","2","2.00","12/1/2010 12:00:00 AM"
"2135","815","507","7/8/2010 12:00:00 AM","","EA ","2","1.00","6/24/2010 12:00:00 AM"
"544","815","527","3/18/2010 12:00:00 AM","","EA ","2","36.00","3/4/2010 12:00:00 AM"
"943","815","921","5/26/2010 12:00:00 AM","","EA ","2","1.00","5/12/2010 12:00:00 AM"
"2495","815","928","8/5/2010 12:00:00 AM","","EA ","2","1.00","7/22/2010 12:00:00 AM"
"2319","816","401","8/5/2010 12:00:00 AM","","EA ","2","1.00","7/22/2010 12:00:00 AM"
"2325","816","490","8/5/2010 12:00:00 AM","","EA ","2","36.00","7/22/2010 12:00:00 AM"
"3373","816","506","12/23/2010 12:00:00 AM","","EA ","2","2.00","12/9/2010 12:00:00 AM"
"3374","816","508","12/23/2010 12:00:00 AM","","EA ","2","1.00","12/9/2010 12:00:00 AM"
"349","816","527","3/4/2010 12:00:00 AM","5/3/2010 12:00:00 AM","EA ","1","37.00","5/3/2010 12:00:00 AM"
"142","816","527","5/4/2010 12:00:00 AM","","EA ","2","36.00","4/20/2010 12:00:00 AM"
"2169","816","921","7/8/2010 12:00:00 AM","","EA ","2","1.00","6/24/2010 12:00:00 AM"
"552","816","929","3/18/2010 12:00:00 AM","","EA ","2","1.00","3/4/2010 12:00:00 AM"
"1211","817","401","6/9/2010 12:00:00 AM","","EA ","2","1.00","5/26/2010 12:00:00 AM"
"2326","817","491","8/5/2010 12:00:00 AM","","EA ","2","36.00","7/22/2010 12:00:00 AM"
"2840","817","506","9/15/2010 12:00:00 AM","","EA ","2","2.00","9/1/2010 12:00:00 AM"
"1335","817","509","6/9/2010 12:00:00 AM","","EA ","2","1.00","5/26/2010 12:00:00 AM"
"936","817","527","5/26/2010 12:00:00 AM","","EA ","2","36.00","5/12/2010 12:00:00 AM"
"1835","817","921","6/19/2010 12:00:00 AM","","EA ","2","1.00","6/5/2010 12:00:00 AM"
"942","817","930","5/26/2010 12:00:00 AM","","EA ","2","1.00","5/12/2010 12:00:00 AM"
"1653","818","400","6/19/2010 12:00:00 AM","","EA ","2","1.00","6/5/2010 12:00:00 AM"
"1217","818","490","6/9/2010 12:00:00 AM","","EA ","2","36.00","5/26/2010 12:00:00 AM"
"2648","818","506","8/5/2010 12:00:00 AM","10/4/2010 12:00:00 AM","EA ","1","3.00","10/4/2010 12:00:00 AM"
"2466","818","506","10/5/2010 12:00:00 AM","","EA ","2","2.00","9/21/2010 12:00:00 AM"
"914","818","510","5/26/2010 12:00:00 AM","","EA ","2","1.00","5/12/2010 12:00:00 AM"
"2163","818","527","7/8/2010 12:00:00 AM","","EA ","2","36.00","6/24/2010 12:00:00 AM"
"3407","818","922","12/23/2010 12:00:00 AM","","EA ","2","1.00","12/9/2010 12:00:00 AM"
"1834","818","931","6/19/2010 12:00:00 AM","","EA ","2","1.00","6/5/2010 12:00:00 AM"
"380","819","401","3/18/2010 12:00:00 AM","","EA ","2","1.00","3/4/2010 12:00:00 AM"
"384","819","490","3/18/2010 12:00:00 AM","","EA ","2","36.00","3/4/2010 12:00:00 AM"
"1334","819","506","6/9/2010 12:00:00 AM","","EA ","2","2.00","5/26/2010 12:00:00 AM"
"3119","819","511","12/15/2010 12:00:00 AM","","EA ","2","1.00","12/1/2010 12:00:00 AM"
"1829","819","527","6/19/2010 12:00:00 AM","","EA ","2","36.00","6/5/2010 12:00:00 AM"
"2868","819","922","9/15/2010 12:00:00 AM","","EA ","2","1.00","9/1/2010 12:00:00 AM"
"3406","819","932","12/23/2010 12:00:00 AM","","EA ","2","1.00","12/9/2010 12:00:00 AM"
"20","820","401","3/4/2010 12:00:00 AM","","EA ","2","1.00","2/18/2010 12:00:00 AM"
"1218","820","491","6/9/2010 12:00:00 AM","","EA ","2","36.00","5/26/2010 12:00:00 AM"
"522","820","506","3/18/2010 12:00:00 AM","","EA ","2","2.00","3/4/2010 12:00:00 AM"
"2467","820","512","8/5/2010 12:00:00 AM","","EA ","2","1.00","7/22/2010 12:00:00 AM"
"3137","820","527","12/15/2010 12:00:00 AM","","EA ","2","36.00","12/1/2010 12:00:00 AM"
"2497","820","922","8/5/2010 12:00:00 AM","","EA ","2","1.00","7/22/2010 12:00:00 AM"
"2496","820","933","8/5/2010 12:00:00 AM","","EA ","2","1.00","7/22/2010 12:00:00 AM"
"798","821","401","5/26/2010 12:00:00 AM","","EA ","2","1.00","5/12/2010 12:00:00 AM"
"25","821","490","3/4/2010 12:00:00 AM","","EA ","2","36.00","2/18/2010 12:00:00 AM"
"120","821","506","3/4/2010 12:00:00 AM","","EA ","2","2.00","2/18/2010 12:00:00 AM"
"121","821","513","3/4/2010 12:00:00 AM","","EA ","2","1.00","2/18/2010 12:00:00 AM"
"3399","821","527","12/23/2010 12:00:00 AM","","EA ","2","36.00","12/9/2010 12:00:00 AM"
"555","821","923","3/18/2010 12:00:00 AM","","EA ","2","1.00","3/4/2010 12:00:00 AM"
"553","821","934","3/18/2010 12:00:00 AM","","EA ","2","1.00","3/4/2010 12:00:00 AM"
"788","822","324","5/26/2010 12:00:00 AM","","EA ","2","2.00","5/12/2010 12:00:00 AM"
"9","822","325","3/4/2010 12:00:00 AM","","EA ","2","2.00","2/18/2010 12:00:00 AM"
"790","822","326","5/26/2010 12:00:00 AM","","EA ","2","1.00","5/12/2010 12:00:00 AM"
"2192","822","327","7/8/2010 12:00:00 AM","9/6/2010 12:00:00 AM","EA ","1","2.00","9/6/2010 12:00:00 AM"
"2006","822","327","9/7/2010 12:00:00 AM","","EA ","2","1.00","8/24/2010 12:00:00 AM"
"381","822","399","3/18/2010 12:00:00 AM","","EA ","2","1.00","3/4/2010 12:00:00 AM"
"2021","822","496","7/8/2010 12:00:00 AM","","OZ ","2","8.00","6/24/2010 12:00:00 AM"
"941","822","532","5/26/2010 12:00:00 AM","","EA ","2","4.00","5/12/2010 12:00:00 AM"
"2167","822","533","7/8/2010 12:00:00 AM","","EA ","2","1.00","6/24/2010 12:00:00 AM"
"2498","822","534","8/5/2010 12:00:00 AM","","EA ","2","1.00","7/22/2010 12:00:00 AM"
"1207","822","803","6/9/2010 12:00:00 AM","","EA ","2","1.00","5/26/2010 12:00:00 AM"
"3004","823","400","12/15/2010 12:00:00 AM","","EA ","2","1.00","12/1/2010 12:00:00 AM"
"801","823","490","5/26/2010 12:00:00 AM","","EA ","2","36.00","5/12/2010 12:00:00 AM"
"2465","823","506","8/5/2010 12:00:00 AM","","EA ","2","2.00","7/22/2010 12:00:00 AM"
"1805","823","507","6/19/2010 12:00:00 AM","","EA ","2","1.00","6/5/2010 12:00:00 AM"
"2861","823","527","9/15/2010 12:00:00 AM","","EA ","2","36.00","9/1/2010 12:00:00 AM"
"1576","823","921","6/9/2010 12:00:00 AM","8/8/2010 12:00:00 AM","EA ","1","2.00","8/8/2010 12:00:00 AM"
"1367","823","921","8/9/2010 12:00:00 AM","","EA ","2","1.00","7/26/2010 12:00:00 AM"
"3144","823","928","12/15/2010 12:00:00 AM","","EA ","2","1.00","12/1/2010 12:00:00 AM"
"2200","824","401","7/8/2010 12:00:00 AM","9/6/2010 12:00:00 AM","EA ","1","2.00","9/6/2010 12:00:00 AM"
"2015","824","401","9/7/2010 12:00:00 AM","","EA ","2","1.00","8/24/2010 12:00:00 AM"
"2202","824","490","7/8/2010 12:00:00 AM","9/6/2010 12:00:00 AM","EA ","1","37.00","9/6/2010 12:00:00 AM"
"2018","824","490","9/7/2010 12:00:00 AM","","EA ","2","36.00","8/24/2010 12:00:00 AM"
"1333","824","506","6/9/2010 12:00:00 AM","","EA ","2","2.00","5/26/2010 12:00:00 AM"
"2841","824","508","9/15/2010 12:00:00 AM","","EA ","2","1.00","9/1/2010 12:00:00 AM"
"2488","824","527","8/5/2010 12:00:00 AM","","EA ","2","36.00","7/22/2010 12:00:00 AM"
"556","824","921","3/18/2010 12:00:00 AM","","EA ","2","1.00","3/4/2010 12:00:00 AM"
"2866","824","929","9/15/2010 12:00:00 AM","","EA ","2","1.00","9/1/2010 12:00:00 AM"
"1654","825","401","6/19/2010 12:00:00 AM","","EA ","2","1.00","6/5/2010 12:00:00 AM"
"385","825","491","3/18/2010 12:00:00 AM","","EA ","2","36.00","3/4/2010 12:00:00 AM"
"521","825","506","3/18/2010 12:00:00 AM","","EA ","2","2.00","3/4/2010 12:00:00 AM"
"523","825","509","3/18/2010 12:00:00 AM","","EA ","2","1.00","3/4/2010 12:00:00 AM"
"1359","825","527","6/9/2010 12:00:00 AM","","EA ","2","36.00","5/26/2010 12:00:00 AM"
"151","825","921","3/4/2010 12:00:00 AM","","EA ","2","1.00","2/18/2010 12:00:00 AM"
"1366","825","930","6/9/2010 12:00:00 AM","","EA ","2","1.00","5/26/2010 12:00:00 AM"
"3232","826","400","12/23/2010 12:00:00 AM","","EA ","2","1.00","12/9/2010 12:00:00 AM"
"1658","826","490","6/19/2010 12:00:00 AM","","EA ","2","36.00","6/5/2010 12:00:00 AM"
"119","826","506","3/4/2010 12:00:00 AM","","EA ","2","2.00","2/18/2010 12:00:00 AM"
"2278","826","510","7/8/2010 12:00:00 AM","9/6/2010 12:00:00 AM","EA ","1","2.00","9/6/2010 12:00:00 AM"
"2136","826","510","9/7/2010 12:00:00 AM","","EA ","2","1.00","8/24/2010 12:00:00 AM"
"545","826","527","3/18/2010 12:00:00 AM","","EA ","2","36.00","3/4/2010 12:00:00 AM"
"2170","826","922","7/8/2010 12:00:00 AM","","EA ","2","1.00","6/24/2010 12:00:00 AM"
"351","826","931","3/4/2010 12:00:00 AM","5/3/2010 12:00:00 AM","EA ","1","2.00","5/3/2010 12:00:00 AM"
"150","826","931","5/4/2010 12:00:00 AM","","EA ","2","1.00","4/20/2010 12:00:00 AM"
"3005","827","401","12/15/2010 12:00:00 AM","","EA ","2","1.00","12/1/2010 12:00:00 AM"
"3010","827","490","12/15/2010 12:00:00 AM","","EA ","2","36.00","12/1/2010 12:00:00 AM"
"913","827","506","5/26/2010 12:00:00 AM","","EA ","2","2.00","5/12/2010 12:00:00 AM"
"3375","827","511","12/23/2010 12:00:00 AM","","EA ","2","1.00","12/9/2010 12:00:00 AM"
"143","827","527","3/4/2010 12:00:00 AM","","EA ","2","36.00","2/18/2010 12:00:00 AM"
"1836","827","922","6/19/2010 12:00:00 AM","","EA ","2","1.00","6/5/2010 12:00:00 AM"
"2168","827","932","7/8/2010 12:00:00 AM","","EA ","2","1.00","6/24/2010 12:00:00 AM"
"3233","828","401","12/23/2010 12:00:00 AM","","EA ","2","1.00","12/9/2010 12:00:00 AM"
"26","828","491","3/4/2010 12:00:00 AM","","EA ","2","36.00","2/18/2010 12:00:00 AM"
"2134","828","506","7/8/2010 12:00:00 AM","","EA ","2","2.00","6/24/2010 12:00:00 AM"
"1336","828","512","6/9/2010 12:00:00 AM","","EA ","2","1.00","5/26/2010 12:00:00 AM"
"937","828","527","5/26/2010 12:00:00 AM","","EA ","2","36.00","5/12/2010 12:00:00 AM"
"3146","828","922","12/15/2010 12:00:00 AM","","EA ","2","1.00","12/1/2010 12:00:00 AM"
"3145","828","933","12/15/2010 12:00:00 AM","","EA ","2","1.00","12/1/2010 12:00:00 AM"
"2727","829","401","9/15/2010 12:00:00 AM","","EA ","2","1.00","9/1/2010 12:00:00 AM"
"3238","829","490","12/23/2010 12:00:00 AM","","EA ","2","36.00","12/9/2010 12:00:00 AM"
"1804","829","506","6/19/2010 12:00:00 AM","","EA ","2","2.00","6/5/2010 12:00:00 AM"
"915","829","513","5/26/2010 12:00:00 AM","","EA ","2","1.00","5/12/2010 12:00:00 AM"
"2283","829","527","7/8/2010 12:00:00 AM","9/6/2010 12:00:00 AM","EA ","1","37.00","9/6/2010 12:00:00 AM"
"2164","829","527","9/7/2010 12:00:00 AM","","EA ","2","36.00","8/24/2010 12:00:00 AM"
"2869","829","923","9/15/2010 12:00:00 AM","","EA ","2","1.00","9/1/2010 12:00:00 AM"
"2867","829","934","9/15/2010 12:00:00 AM","","EA ","2","1.00","9/1/2010 12:00:00 AM"
"1379","830","324","6/9/2010 12:00:00 AM","","EA ","2","2.00","5/26/2010 12:00:00 AM"
"1843","830","325","6/19/2010 12:00:00 AM","","EA ","2","2.00","6/5/2010 12:00:00 AM"
"3415","830","326","12/23/2010 12:00:00 AM","","EA ","2","1.00","12/9/2010 12:00:00 AM"
"2503","830","327","8/5/2010 12:00:00 AM","","EA ","2","1.00","7/22/2010 12:00:00 AM"
"3152","830","399","12/15/2010 12:00:00 AM","","EA ","2","1.00","12/1/2010 12:00:00 AM"
"1380","830","492","6/9/2010 12:00:00 AM","","OZ ","2","8.00","5/26/2010 12:00:00 AM"
"563","830","532","3/18/2010 12:00:00 AM","","EA ","2","4.00","3/4/2010 12:00:00 AM"
"949","830","533","5/26/2010 12:00:00 AM","","EA ","2","1.00","5/12/2010 12:00:00 AM"
"163","830","534","3/4/2010 12:00:00 AM","","EA ","2","1.00","2/18/2010 12:00:00 AM"
"562","830","803","3/18/2010 12:00:00 AM","","EA ","2","1.00","3/4/2010 12:00:00 AM"
"1584","831","324","6/9/2010 12:00:00 AM","8/8/2010 12:00:00 AM","EA ","1","3.00","8/8/2010 12:00:00 AM"
"1381","831","324","8/9/2010 12:00:00 AM","","EA ","2","2.00","7/26/2010 12:00:00 AM"
"1844","831","325","6/19/2010 12:00:00 AM","","EA ","2","2.00","6/5/2010 12:00:00 AM"
"3416","831","326","12/23/2010 12:00:00 AM","","EA ","2","1.00","12/9/2010 12:00:00 AM"
"2504","831","327","8/5/2010 12:00:00 AM","","EA ","2","1.00","7/22/2010 12:00:00 AM"
"3153","831","399","12/15/2010 12:00:00 AM","","EA ","2","1.00","12/1/2010 12:00:00 AM"
"1382","831","492","6/9/2010 12:00:00 AM","","OZ ","2","8.00","5/26/2010 12:00:00 AM"
"565","831","532","3/18/2010 12:00:00 AM","","EA ","2","4.00","3/4/2010 12:00:00 AM"
"950","831","533","5/26/2010 12:00:00 AM","","EA ","2","1.00","5/12/2010 12:00:00 AM"
"164","831","534","3/4/2010 12:00:00 AM","","EA ","2","1.00","2/18/2010 12:00:00 AM"
"564","831","803","3/18/2010 12:00:00 AM","","EA ","2","1.00","3/4/2010 12:00:00 AM"
"1383","832","324","6/9/2010 12:00:00 AM","","EA ","2","2.00","5/26/2010 12:00:00 AM"
"1845","832","325","6/19/2010 12:00:00 AM","","EA ","2","2.00","6/5/2010 12:00:00 AM"
"3417","832","326","12/23/2010 12:00:00 AM","","EA ","2","1.00","12/9/2010 12:00:00 AM"
"2660","832","327","8/5/2010 12:00:00 AM","10/4/2010 12:00:00 AM","EA ","1","2.00","10/4/2010 12:00:00 AM"
"2505","832","327","10/5/2010 12:00:00 AM","","EA ","2","1.00","9/21/2010 12:00:00 AM"
"3154","832","399","12/15/2010 12:00:00 AM","","EA ","2","1.00","12/1/2010 12:00:00 AM"
"1384","832","492","6/9/2010 12:00:00 AM","","OZ ","2","8.00","5/26/2010 12:00:00 AM"
"567","832","532","3/18/2010 12:00:00 AM","","EA ","2","4.00","3/4/2010 12:00:00 AM"
"951","832","533","5/26/2010 12:00:00 AM","","EA ","2","1.00","5/12/2010 12:00:00 AM"
"165","832","534","3/4/2010 12:00:00 AM","","EA ","2","1.00","2/18/2010 12:00:00 AM"
"566","832","803","3/18/2010 12:00:00 AM","","EA ","2","1.00","3/4/2010 12:00:00 AM"
"1435","833","324","6/9/2010 12:00:00 AM","","EA ","2","2.00","5/26/2010 12:00:00 AM"
"1874","833","325","6/19/2010 12:00:00 AM","","EA ","2","2.00","6/5/2010 12:00:00 AM"
"3446","833","326","12/23/2010 12:00:00 AM","","EA ","2","1.00","12/9/2010 12:00:00 AM"
"2534","833","327","8/5/2010 12:00:00 AM","","EA ","2","1.00","7/22/2010 12:00:00 AM"
"3183","833","399","12/15/2010 12:00:00 AM","","EA ","2","1.00","12/1/2010 12:00:00 AM"
"2292","833","496","7/8/2010 12:00:00 AM","9/6/2010 12:00:00 AM","OZ ","1","9.00","9/6/2010 12:00:00 AM"
"2171","833","496","9/7/2010 12:00:00 AM","","OZ ","2","8.00","8/24/2010 12:00:00 AM"
"616","833","532","3/18/2010 12:00:00 AM","","EA ","2","4.00","3/4/2010 12:00:00 AM"
"980","833","533","5/26/2010 12:00:00 AM","","EA ","2","1.00","5/12/2010 12:00:00 AM"
"209","833","534","3/4/2010 12:00:00 AM","","EA ","2","1.00","2/18/2010 12:00:00 AM"
"615","833","803","3/18/2010 12:00:00 AM","","EA ","2","1.00","3/4/2010 12:00:00 AM"
"1436","834","324","6/9/2010 12:00:00 AM","","EA ","2","2.00","5/26/2010 12:00:00 AM"
"1875","834","325","6/19/2010 12:00:00 AM","","EA ","2","2.00","6/5/2010 12:00:00 AM"
"3447","834","326","12/23/2010 12:00:00 AM","","EA ","2","1.00","12/9/2010 12:00:00 AM"
"2535","834","327","8/5/2010 12:00:00 AM","","EA ","2","1.00","7/22/2010 12:00:00 AM"
"3184","834","399","12/15/2010 12:00:00 AM","","EA ","2","1.00","12/1/2010 12:00:00 AM"
"2172","834","496","7/8/2010 12:00:00 AM","","OZ ","2","8.00","6/24/2010 12:00:00 AM"
"618","834","532","3/18/2010 12:00:00 AM","","EA ","2","4.00","3/4/2010 12:00:00 AM"
"1165","834","533","5/26/2010 12:00:00 AM","7/25/2010 12:00:00 AM","EA ","1","2.00","7/25/2010 12:00:00 AM"
"981","834","533","7/26/2010 12:00:00 AM","","EA ","2","1.00","7/12/2010 12:00:00 AM"
"210","834","534","3/4/2010 12:00:00 AM","","EA ","2","1.00","2/18/2010 12:00:00 AM"
"617","834","803","3/18/2010 12:00:00 AM","","EA ","2","1.00","3/4/2010 12:00:00 AM"
"1437","835","324","6/9/2010 12:00:00 AM","","EA ","2","2.00","5/26/2010 12:00:00 AM"
"1876","835","325","6/19/2010 12:00:00 AM","","EA ","2","2.00","6/5/2010 12:00:00 AM"
"3448","835","326","12/23/2010 12:00:00 AM","","EA ","2","1.00","12/9/2010 12:00:00 AM"
"2536","835","327","8/5/2010 12:00:00 AM","","EA ","2","1.00","7/22/2010 12:00:00 AM"
"3185","835","399","12/15/2010 12:00:00 AM","","EA ","2","1.00","12/1/2010 12:00:00 AM"
"2173","835","496","7/8/2010 12:00:00 AM","","OZ ","2","8.00","6/24/2010 12:00:00 AM"
"620","835","532","3/18/2010 12:00:00 AM","","EA ","2","4.00","3/4/2010 12:00:00 AM"
"982","835","533","5/26/2010 12:00:00 AM","","EA ","2","1.00","5/12/2010 12:00:00 AM"
"211","835","534","3/4/2010 12:00:00 AM","","EA ","2","1.00","2/18/2010 12:00:00 AM"
"619","835","803","3/18/2010 12:00:00 AM","","EA ","2","1.00","3/4/2010 12:00:00 AM"
"1615","836","324","6/9/2010 12:00:00 AM","8/8/2010 12:00:00 AM","EA ","1","3.00","8/8/2010 12:00:00 AM"
"1438","836","324","8/9/2010 12:00:00 AM","","EA ","2","2.00","7/26/2010 12:00:00 AM"
"1877","836","325","6/19/2010 12:00:00 AM","","EA ","2","2.00","6/5/2010 12:00:00 AM"
"3449","836","326","12/23/2010 12:00:00 AM","","EA ","2","1.00","12/9/2010 12:00:00 AM"
"2537","836","327","8/5/2010 12:00:00 AM","","EA ","2","1.00","7/22/2010 12:00:00 AM"
"3186","836","399","12/15/2010 12:00:00 AM","","EA ","2","1.00","12/1/2010 12:00:00 AM"
"2174","836","496","7/8/2010 12:00:00 AM","","OZ ","2","8.00","6/24/2010 12:00:00 AM"
"622","836","532","3/18/2010 12:00:00 AM","","EA ","2","4.00","3/4/2010 12:00:00 AM"
"983","836","533","5/26/2010 12:00:00 AM","","EA ","2","1.00","5/12/2010 12:00:00 AM"
"212","836","534","3/4/2010 12:00:00 AM","","EA ","2","1.00","2/18/2010 12:00:00 AM"
"621","836","803","3/18/2010 12:00:00 AM","","EA ","2","1.00","3/4/2010 12:00:00 AM"
"1439","838","324","6/9/2010 12:00:00 AM","","EA ","2","2.00","5/26/2010 12:00:00 AM"
