"SalesOrderID","SalesReasonID","ModifiedDate"
"62054","1","12/13/2013 12:00:00 AM"
"62054","10","12/13/2013 12:00:00 AM"
"62055","1","12/13/2013 12:00:00 AM"
"62056","4","12/13/2013 12:00:00 AM"
"62057","1","12/13/2013 12:00:00 AM"
"62058","1","12/13/2013 12:00:00 AM"
"62059","1","12/13/2013 12:00:00 AM"
"62060","1","12/13/2013 12:00:00 AM"
"62061","1","12/13/2013 12:00:00 AM"
"62062","1","12/13/2013 12:00:00 AM"
"62063","1","12/13/2013 12:00:00 AM"
"62064","1","12/13/2013 12:00:00 AM"
"62064","10","12/13/2013 12:00:00 AM"
"62065","4","12/13/2013 12:00:00 AM"
"62066","1","12/13/2013 12:00:00 AM"
"62066","2","12/13/2013 12:00:00 AM"
"62067","1","12/13/2013 12:00:00 AM"
"62068","1","12/13/2013 12:00:00 AM"
"62068","2","12/13/2013 12:00:00 AM"
"62069","1","12/13/2013 12:00:00 AM"
"62070","1","12/13/2013 12:00:00 AM"
"62071","2","12/13/2013 12:00:00 AM"
"62072","1","12/13/2013 12:00:00 AM"
"62073","1","12/13/2013 12:00:00 AM"
"62073","2","12/13/2013 12:00:00 AM"
"62075","1","12/13/2013 12:00:00 AM"
"62075","2","12/13/2013 12:00:00 AM"
"62076","1","12/13/2013 12:00:00 AM"
"62078","1","12/13/2013 12:00:00 AM"
"62079","1","12/13/2013 12:00:00 AM"
"62081","1","12/13/2013 12:00:00 AM"
"62082","1","12/13/2013 12:00:00 AM"
"62084","5","12/13/2013 12:00:00 AM"
"62085","5","12/13/2013 12:00:00 AM"
"62087","1","12/13/2013 12:00:00 AM"
"62088","1","12/14/2013 12:00:00 AM"
"62089","1","12/14/2013 12:00:00 AM"
"62089","10","12/14/2013 12:00:00 AM"
"62090","1","12/14/2013 12:00:00 AM"
"62091","1","12/14/2013 12:00:00 AM"
"62092","1","12/14/2013 12:00:00 AM"
"62093","1","12/14/2013 12:00:00 AM"
"62093","10","12/14/2013 12:00:00 AM"
"62094","4","12/14/2013 12:00:00 AM"
"62096","2","12/14/2013 12:00:00 AM"
"62097","1","12/14/2013 12:00:00 AM"
"62098","1","12/14/2013 12:00:00 AM"
"62099","1","12/14/2013 12:00:00 AM"
"62100","1","12/14/2013 12:00:00 AM"
"62101","1","12/14/2013 12:00:00 AM"
"62101","10","12/14/2013 12:00:00 AM"
"62102","1","12/14/2013 12:00:00 AM"
"62103","4","12/14/2013 12:00:00 AM"
"62104","1","12/14/2013 12:00:00 AM"
"62104","10","12/14/2013 12:00:00 AM"
"62105","1","12/14/2013 12:00:00 AM"
"62106","4","12/14/2013 12:00:00 AM"
"62107","1","12/14/2013 12:00:00 AM"
"62108","1","12/14/2013 12:00:00 AM"
"62110","6","12/14/2013 12:00:00 AM"
"62111","1","12/14/2013 12:00:00 AM"
"62112","1","12/14/2013 12:00:00 AM"
"62113","1","12/14/2013 12:00:00 AM"
"62114","1","12/14/2013 12:00:00 AM"
"62114","10","12/14/2013 12:00:00 AM"
"62115","1","12/14/2013 12:00:00 AM"
"62116","1","12/14/2013 12:00:00 AM"
"62117","1","12/14/2013 12:00:00 AM"
"62117","10","12/14/2013 12:00:00 AM"
"62118","1","12/14/2013 12:00:00 AM"
"62119","1","12/14/2013 12:00:00 AM"
"62120","1","12/14/2013 12:00:00 AM"
"62121","1","12/14/2013 12:00:00 AM"
"62122","1","12/14/2013 12:00:00 AM"
"62123","1","12/14/2013 12:00:00 AM"
"62124","1","12/14/2013 12:00:00 AM"
"62125","1","12/14/2013 12:00:00 AM"
"62126","1","12/14/2013 12:00:00 AM"
"62127","1","12/14/2013 12:00:00 AM"
"62128","1","12/14/2013 12:00:00 AM"
"62129","1","12/14/2013 12:00:00 AM"
"62130","1","12/14/2013 12:00:00 AM"
"62131","1","12/14/2013 12:00:00 AM"
"62132","1","12/14/2013 12:00:00 AM"
"62133","1","12/14/2013 12:00:00 AM"
"62133","2","12/14/2013 12:00:00 AM"
"62136","1","12/14/2013 12:00:00 AM"
"62137","6","12/14/2013 12:00:00 AM"
"62138","1","12/14/2013 12:00:00 AM"
"62138","2","12/14/2013 12:00:00 AM"
"62139","1","12/14/2013 12:00:00 AM"
"62140","1","12/14/2013 12:00:00 AM"
"62143","2","12/14/2013 12:00:00 AM"
"62144","1","12/14/2013 12:00:00 AM"
"62145","2","12/14/2013 12:00:00 AM"
"62147","1","12/14/2013 12:00:00 AM"
"62148","1","12/14/2013 12:00:00 AM"
"62148","2","12/14/2013 12:00:00 AM"
"62150","1","12/14/2013 12:00:00 AM"
"62151","1","12/14/2013 12:00:00 AM"
"62151","2","12/14/2013 12:00:00 AM"
"62154","6","12/14/2013 12:00:00 AM"
"62155","1","12/14/2013 12:00:00 AM"
"62155","2","12/14/2013 12:00:00 AM"
"62158","1","12/15/2013 12:00:00 AM"
"62159","1","12/15/2013 12:00:00 AM"
"62160","1","12/15/2013 12:00:00 AM"
"62160","10","12/15/2013 12:00:00 AM"
"62161","1","12/15/2013 12:00:00 AM"
"62161","10","12/15/2013 12:00:00 AM"
"62162","1","12/15/2013 12:00:00 AM"
"62163","1","12/15/2013 12:00:00 AM"
"62164","1","12/15/2013 12:00:00 AM"
"62165","1","12/15/2013 12:00:00 AM"
"62166","1","12/15/2013 12:00:00 AM"
"62167","1","12/15/2013 12:00:00 AM"
"62168","1","12/15/2013 12:00:00 AM"
"62168","10","12/15/2013 12:00:00 AM"
"62169","1","12/15/2013 12:00:00 AM"
"62170","1","12/15/2013 12:00:00 AM"
"62171","4","12/15/2013 12:00:00 AM"
"62171","10","12/15/2013 12:00:00 AM"
"62172","1","12/15/2013 12:00:00 AM"
"62174","1","12/15/2013 12:00:00 AM"
"62175","2","12/15/2013 12:00:00 AM"
"62176","1","12/15/2013 12:00:00 AM"
"62177","1","12/15/2013 12:00:00 AM"
"62179","4","12/15/2013 12:00:00 AM"
"62180","1","12/15/2013 12:00:00 AM"
"62181","1","12/15/2013 12:00:00 AM"
"62182","1","12/15/2013 12:00:00 AM"
"62183","1","12/15/2013 12:00:00 AM"
"62184","1","12/15/2013 12:00:00 AM"
"62185","1","12/15/2013 12:00:00 AM"
"62186","1","12/15/2013 12:00:00 AM"
"62187","1","12/15/2013 12:00:00 AM"
"62188","4","12/15/2013 12:00:00 AM"
"62188","10","12/15/2013 12:00:00 AM"
"62189","1","12/15/2013 12:00:00 AM"
"62190","1","12/15/2013 12:00:00 AM"
"62191","1","12/15/2013 12:00:00 AM"
"62192","1","12/15/2013 12:00:00 AM"
"62193","1","12/15/2013 12:00:00 AM"
"62194","1","12/15/2013 12:00:00 AM"
"62195","1","12/15/2013 12:00:00 AM"
"62196","1","12/15/2013 12:00:00 AM"
"62197","1","12/15/2013 12:00:00 AM"
"62198","1","12/15/2013 12:00:00 AM"
"62199","1","12/15/2013 12:00:00 AM"
"62200","1","12/15/2013 12:00:00 AM"
"62201","1","12/15/2013 12:00:00 AM"
"62202","1","12/15/2013 12:00:00 AM"
"62203","1","12/15/2013 12:00:00 AM"
"62204","1","12/15/2013 12:00:00 AM"
"62205","1","12/15/2013 12:00:00 AM"
"62206","4","12/15/2013 12:00:00 AM"
"62207","1","12/15/2013 12:00:00 AM"
"62208","1","12/15/2013 12:00:00 AM"
"62209","1","12/15/2013 12:00:00 AM"
"62210","1","12/15/2013 12:00:00 AM"
"62211","1","12/15/2013 12:00:00 AM"
"62213","1","12/15/2013 12:00:00 AM"
"62214","1","12/15/2013 12:00:00 AM"
"62214","2","12/15/2013 12:00:00 AM"
"62215","5","12/15/2013 12:00:00 AM"
"62216","1","12/15/2013 12:00:00 AM"
"62216","2","12/15/2013 12:00:00 AM"
"62217","6","12/15/2013 12:00:00 AM"
"62220","1","12/15/2013 12:00:00 AM"
"62221","2","12/15/2013 12:00:00 AM"
"62222","1","12/15/2013 12:00:00 AM"
"62224","1","12/15/2013 12:00:00 AM"
"62225","5","12/15/2013 12:00:00 AM"
"62226","1","12/15/2013 12:00:00 AM"
"62226","2","12/15/2013 12:00:00 AM"
"62227","1","12/15/2013 12:00:00 AM"
"62228","1","12/15/2013 12:00:00 AM"
"62229","1","12/15/2013 12:00:00 AM"
"62231","1","12/15/2013 12:00:00 AM"
"62232","1","12/15/2013 12:00:00 AM"
"62233","4","12/16/2013 12:00:00 AM"
"62234","1","12/16/2013 12:00:00 AM"
"62235","1","12/16/2013 12:00:00 AM"
"62237","1","12/16/2013 12:00:00 AM"
"62238","4","12/16/2013 12:00:00 AM"
"62239","1","12/16/2013 12:00:00 AM"
"62239","10","12/16/2013 12:00:00 AM"
"62241","1","12/16/2013 12:00:00 AM"
"62242","2","12/16/2013 12:00:00 AM"
"62243","1","12/16/2013 12:00:00 AM"
"62244","1","12/16/2013 12:00:00 AM"
"62245","1","12/16/2013 12:00:00 AM"
"62246","1","12/16/2013 12:00:00 AM"
"62247","1","12/16/2013 12:00:00 AM"
"62248","1","12/16/2013 12:00:00 AM"
"62250","4","12/16/2013 12:00:00 AM"
"62250","10","12/16/2013 12:00:00 AM"
"62251","1","12/16/2013 12:00:00 AM"
"62252","1","12/16/2013 12:00:00 AM"
"62253","1","12/16/2013 12:00:00 AM"
"62254","1","12/16/2013 12:00:00 AM"
"62255","1","12/16/2013 12:00:00 AM"
"62256","6","12/16/2013 12:00:00 AM"
"62257","1","12/16/2013 12:00:00 AM"
"62258","1","12/16/2013 12:00:00 AM"
"62259","1","12/16/2013 12:00:00 AM"
"62260","1","12/16/2013 12:00:00 AM"
"62261","1","12/16/2013 12:00:00 AM"
"62262","1","12/16/2013 12:00:00 AM"
"62263","1","12/16/2013 12:00:00 AM"
"62263","10","12/16/2013 12:00:00 AM"
"62264","1","12/16/2013 12:00:00 AM"
"62264","10","12/16/2013 12:00:00 AM"
"62265","1","12/16/2013 12:00:00 AM"
"62266","1","12/16/2013 12:00:00 AM"
"62267","1","12/16/2013 12:00:00 AM"
"62268","1","12/16/2013 12:00:00 AM"
"62269","1","12/16/2013 12:00:00 AM"
"62270","1","12/16/2013 12:00:00 AM"
"62271","1","12/16/2013 12:00:00 AM"
"62271","2","12/16/2013 12:00:00 AM"
"62272","1","12/16/2013 12:00:00 AM"
"62273","2","12/16/2013 12:00:00 AM"
"62276","1","12/16/2013 12:00:00 AM"
"62277","1","12/16/2013 12:00:00 AM"
"62279","1","12/16/2013 12:00:00 AM"
"62279","2","12/16/2013 12:00:00 AM"
"62280","6","12/16/2013 12:00:00 AM"
"62281","1","12/16/2013 12:00:00 AM"
"62282","1","12/16/2013 12:00:00 AM"
"62282","2","12/16/2013 12:00:00 AM"
"62283","1","12/16/2013 12:00:00 AM"
"62285","1","12/17/2013 12:00:00 AM"
"62286","1","12/17/2013 12:00:00 AM"
"62287","1","12/17/2013 12:00:00 AM"
"62287","10","12/17/2013 12:00:00 AM"
"62288","1","12/17/2013 12:00:00 AM"
"62289","1","12/17/2013 12:00:00 AM"
"62290","1","12/17/2013 12:00:00 AM"
"62291","1","12/17/2013 12:00:00 AM"
"62292","1","12/17/2013 12:00:00 AM"
"62292","10","12/17/2013 12:00:00 AM"
"62293","1","12/17/2013 12:00:00 AM"
"62293","10","12/17/2013 12:00:00 AM"
"62294","1","12/17/2013 12:00:00 AM"
"62294","2","12/17/2013 12:00:00 AM"
"62295","1","12/17/2013 12:00:00 AM"
"62296","4","12/17/2013 12:00:00 AM"
"62297","1","12/17/2013 12:00:00 AM"
"62298","1","12/17/2013 12:00:00 AM"
"62299","1","12/17/2013 12:00:00 AM"
"62300","1","12/17/2013 12:00:00 AM"
"62301","1","12/17/2013 12:00:00 AM"
"62302","1","12/17/2013 12:00:00 AM"
"62304","1","12/17/2013 12:00:00 AM"
"62305","4","12/17/2013 12:00:00 AM"
"62306","1","12/17/2013 12:00:00 AM"
"62307","1","12/17/2013 12:00:00 AM"
"62308","6","12/17/2013 12:00:00 AM"
"62309","1","12/17/2013 12:00:00 AM"
"62310","1","12/17/2013 12:00:00 AM"
"62311","1","12/17/2013 12:00:00 AM"
"62312","1","12/17/2013 12:00:00 AM"
"62313","1","12/17/2013 12:00:00 AM"
"62314","1","12/17/2013 12:00:00 AM"
"62315","1","12/17/2013 12:00:00 AM"
"62316","1","12/17/2013 12:00:00 AM"
"62316","10","12/17/2013 12:00:00 AM"
"62317","1","12/17/2013 12:00:00 AM"
"62318","1","12/17/2013 12:00:00 AM"
"62319","1","12/17/2013 12:00:00 AM"
"62319","10","12/17/2013 12:00:00 AM"
"62320","1","12/17/2013 12:00:00 AM"
"62321","1","12/17/2013 12:00:00 AM"
"62322","1","12/17/2013 12:00:00 AM"
"62323","1","12/17/2013 12:00:00 AM"
"62324","1","12/17/2013 12:00:00 AM"
"62325","1","12/17/2013 12:00:00 AM"
"62326","1","12/17/2013 12:00:00 AM"
"62327","1","12/17/2013 12:00:00 AM"
"62328","1","12/17/2013 12:00:00 AM"
"62329","1","12/17/2013 12:00:00 AM"
"62329","10","12/17/2013 12:00:00 AM"
"62330","1","12/17/2013 12:00:00 AM"
"62331","1","12/17/2013 12:00:00 AM"
"62332","6","12/17/2013 12:00:00 AM"
"62333","1","12/17/2013 12:00:00 AM"
"62334","1","12/17/2013 12:00:00 AM"
"62334","2","12/17/2013 12:00:00 AM"
"62336","1","12/17/2013 12:00:00 AM"
"62337","1","12/17/2013 12:00:00 AM"
"62337","2","12/17/2013 12:00:00 AM"
"62337","10","12/17/2013 12:00:00 AM"
"62340","1","12/17/2013 12:00:00 AM"
"62341","1","12/17/2013 12:00:00 AM"
"62343","5","12/17/2013 12:00:00 AM"
"62344","1","12/17/2013 12:00:00 AM"
"62347","1","12/18/2013 12:00:00 AM"
"62348","1","12/18/2013 12:00:00 AM"
"62349","1","12/18/2013 12:00:00 AM"
"62350","1","12/18/2013 12:00:00 AM"
"62351","1","12/18/2013 12:00:00 AM"
"62352","6","12/18/2013 12:00:00 AM"
"62353","1","12/18/2013 12:00:00 AM"
"62354","1","12/18/2013 12:00:00 AM"
"62355","1","12/18/2013 12:00:00 AM"
"62356","1","12/18/2013 12:00:00 AM"
"62357","1","12/18/2013 12:00:00 AM"
"62358","1","12/18/2013 12:00:00 AM"
"62359","1","12/18/2013 12:00:00 AM"
"62360","1","12/18/2013 12:00:00 AM"
"62361","1","12/18/2013 12:00:00 AM"
"62362","1","12/18/2013 12:00:00 AM"
"62363","1","12/18/2013 12:00:00 AM"
"62364","1","12/18/2013 12:00:00 AM"
"62364","10","12/18/2013 12:00:00 AM"
"62365","1","12/18/2013 12:00:00 AM"
"62366","1","12/18/2013 12:00:00 AM"
"62367","4","12/18/2013 12:00:00 AM"
"62368","1","12/18/2013 12:00:00 AM"
"62369","1","12/18/2013 12:00:00 AM"
"62370","1","12/18/2013 12:00:00 AM"
"62371","1","12/18/2013 12:00:00 AM"
"62372","1","12/18/2013 12:00:00 AM"
"62373","1","12/18/2013 12:00:00 AM"
"62374","1","12/18/2013 12:00:00 AM"
"62375","1","12/18/2013 12:00:00 AM"
"62376","1","12/18/2013 12:00:00 AM"
"62377","1","12/18/2013 12:00:00 AM"
"62378","1","12/18/2013 12:00:00 AM"
"62379","1","12/18/2013 12:00:00 AM"
"62379","2","12/18/2013 12:00:00 AM"
"62380","1","12/18/2013 12:00:00 AM"
"62381","1","12/18/2013 12:00:00 AM"
"62382","1","12/18/2013 12:00:00 AM"
"62384","1","12/18/2013 12:00:00 AM"
"62384","2","12/18/2013 12:00:00 AM"
"62385","1","12/18/2013 12:00:00 AM"
"62386","5","12/18/2013 12:00:00 AM"
"62387","1","12/18/2013 12:00:00 AM"
"62388","1","12/18/2013 12:00:00 AM"
"62388","2","12/18/2013 12:00:00 AM"
"62391","1","12/18/2013 12:00:00 AM"
"62392","1","12/18/2013 12:00:00 AM"
"62393","2","12/18/2013 12:00:00 AM"
"62394","1","12/18/2013 12:00:00 AM"
"62395","1","12/18/2013 12:00:00 AM"
"62396","4","12/19/2013 12:00:00 AM"
"62397","1","12/19/2013 12:00:00 AM"
"62398","1","12/19/2013 12:00:00 AM"
"62399","4","12/19/2013 12:00:00 AM"
"62400","1","12/19/2013 12:00:00 AM"
"62401","1","12/19/2013 12:00:00 AM"
"62402","1","12/19/2013 12:00:00 AM"
"62403","1","12/19/2013 12:00:00 AM"
"62404","1","12/19/2013 12:00:00 AM"
"62405","1","12/19/2013 12:00:00 AM"
"62407","1","12/19/2013 12:00:00 AM"
"62408","1","12/19/2013 12:00:00 AM"
"62409","1","12/19/2013 12:00:00 AM"
"62410","1","12/19/2013 12:00:00 AM"
"62411","2","12/19/2013 12:00:00 AM"
"62412","1","12/19/2013 12:00:00 AM"
"62413","1","12/19/2013 12:00:00 AM"
"62414","1","12/19/2013 12:00:00 AM"
"62415","1","12/19/2013 12:00:00 AM"
"62416","1","12/19/2013 12:00:00 AM"
"62417","1","12/19/2013 12:00:00 AM"
"62418","1","12/19/2013 12:00:00 AM"
"62419","1","12/19/2013 12:00:00 AM"
"62420","1","12/19/2013 12:00:00 AM"
"62421","1","12/19/2013 12:00:00 AM"
"62422","1","12/19/2013 12:00:00 AM"
"62423","1","12/19/2013 12:00:00 AM"
"62424","1","12/19/2013 12:00:00 AM"
"62425","1","12/19/2013 12:00:00 AM"
"62426","1","12/19/2013 12:00:00 AM"
"62427","1","12/19/2013 12:00:00 AM"
"62428","1","12/19/2013 12:00:00 AM"
"62429","1","12/19/2013 12:00:00 AM"
"62429","10","12/19/2013 12:00:00 AM"
"62430","1","12/19/2013 12:00:00 AM"
"62431","1","12/19/2013 12:00:00 AM"
"62432","1","12/19/2013 12:00:00 AM"
"62433","1","12/19/2013 12:00:00 AM"
"62434","1","12/19/2013 12:00:00 AM"
"62435","1","12/19/2013 12:00:00 AM"
"62436","1","12/19/2013 12:00:00 AM"
"62436","10","12/19/2013 12:00:00 AM"
"62437","1","12/19/2013 12:00:00 AM"
"62438","1","12/19/2013 12:00:00 AM"
"62439","1","12/19/2013 12:00:00 AM"
"62440","4","12/19/2013 12:00:00 AM"
"62441","1","12/19/2013 12:00:00 AM"
"62442","1","12/19/2013 12:00:00 AM"
"62442","2","12/19/2013 12:00:00 AM"
"62443","1","12/19/2013 12:00:00 AM"
"62445","1","12/19/2013 12:00:00 AM"
"62445","2","12/19/2013 12:00:00 AM"
"62446","1","12/19/2013 12:00:00 AM"
"62447","1","12/19/2013 12:00:00 AM"
"62448","1","12/19/2013 12:00:00 AM"
"62449","1","12/19/2013 12:00:00 AM"
"62450","1","12/19/2013 12:00:00 AM"
"62451","1","12/19/2013 12:00:00 AM"
"62451","2","12/19/2013 12:00:00 AM"
"62452","1","12/19/2013 12:00:00 AM"
"62453","2","12/19/2013 12:00:00 AM"
"62454","2","12/19/2013 12:00:00 AM"
"62455","1","12/19/2013 12:00:00 AM"
"62458","1","12/19/2013 12:00:00 AM"
"62458","2","12/19/2013 12:00:00 AM"
"62459","2","12/19/2013 12:00:00 AM"
"62460","1","12/19/2013 12:00:00 AM"
"62460","2","12/19/2013 12:00:00 AM"
"62462","1","12/19/2013 12:00:00 AM"
"62462","2","12/19/2013 12:00:00 AM"
"62462","10","12/19/2013 12:00:00 AM"
"62463","1","12/19/2013 12:00:00 AM"
"62464","1","12/19/2013 12:00:00 AM"
"62464","2","12/19/2013 12:00:00 AM"
"62466","1","12/19/2013 12:00:00 AM"
"62466","2","12/19/2013 12:00:00 AM"
"62466","10","12/19/2013 12:00:00 AM"
"62467","1","12/19/2013 12:00:00 AM"
"62469","1","12/19/2013 12:00:00 AM"
"62471","1","12/20/2013 12:00:00 AM"
"62472","1","12/20/2013 12:00:00 AM"
"62473","4","12/20/2013 12:00:00 AM"
"62474","1","12/20/2013 12:00:00 AM"
"62475","1","12/20/2013 12:00:00 AM"
"62475","10","12/20/2013 12:00:00 AM"
"62476","1","12/20/2013 12:00:00 AM"
"62477","1","12/20/2013 12:00:00 AM"
"62478","1","12/20/2013 12:00:00 AM"
"62479","1","12/20/2013 12:00:00 AM"
"62480","1","12/20/2013 12:00:00 AM"
"62483","4","12/20/2013 12:00:00 AM"
"62484","4","12/20/2013 12:00:00 AM"
"62485","1","12/20/2013 12:00:00 AM"
"62486","1","12/20/2013 12:00:00 AM"
"62487","1","12/20/2013 12:00:00 AM"
"62488","1","12/20/2013 12:00:00 AM"
"62489","1","12/20/2013 12:00:00 AM"
"62490","1","12/20/2013 12:00:00 AM"
"62491","1","12/20/2013 12:00:00 AM"
"62492","6","12/20/2013 12:00:00 AM"
"62493","1","12/20/2013 12:00:00 AM"
"62494","1","12/20/2013 12:00:00 AM"
"62495","1","12/20/2013 12:00:00 AM"
"62495","10","12/20/2013 12:00:00 AM"
"62496","1","12/20/2013 12:00:00 AM"
"62497","6","12/20/2013 12:00:00 AM"
"62498","1","12/20/2013 12:00:00 AM"
"62499","4","12/20/2013 12:00:00 AM"
"62499","10","12/20/2013 12:00:00 AM"
"62500","1","12/20/2013 12:00:00 AM"
"62501","1","12/20/2013 12:00:00 AM"
"62502","1","12/20/2013 12:00:00 AM"
"62503","1","12/20/2013 12:00:00 AM"
"62504","1","12/20/2013 12:00:00 AM"
"62505","1","12/20/2013 12:00:00 AM"
"62506","1","12/20/2013 12:00:00 AM"
"62507","1","12/20/2013 12:00:00 AM"
"62507","10","12/20/2013 12:00:00 AM"
"62508","1","12/20/2013 12:00:00 AM"
"62509","1","12/20/2013 12:00:00 AM"
"62510","1","12/20/2013 12:00:00 AM"
"62511","1","12/20/2013 12:00:00 AM"
"62513","2","12/20/2013 12:00:00 AM"
"62514","1","12/20/2013 12:00:00 AM"
"62515","1","12/20/2013 12:00:00 AM"
"62515","2","12/20/2013 12:00:00 AM"
"62516","1","12/20/2013 12:00:00 AM"
"62517","6","12/20/2013 12:00:00 AM"
"62518","1","12/20/2013 12:00:00 AM"
"62518","2","12/20/2013 12:00:00 AM"
"62519","1","12/20/2013 12:00:00 AM"
"62519","2","12/20/2013 12:00:00 AM"
"62520","1","12/20/2013 12:00:00 AM"
"62522","2","12/20/2013 12:00:00 AM"
"62524","1","12/20/2013 12:00:00 AM"
"62525","1","12/20/2013 12:00:00 AM"
"62527","1","12/20/2013 12:00:00 AM"
"62530","5","12/20/2013 12:00:00 AM"
"62531","1","12/21/2013 12:00:00 AM"
"62532","4","12/21/2013 12:00:00 AM"
"62533","4","12/21/2013 12:00:00 AM"
"62534","1","12/21/2013 12:00:00 AM"
"62535","1","12/21/2013 12:00:00 AM"
"62536","2","12/21/2013 12:00:00 AM"
"62537","1","12/21/2013 12:00:00 AM"
"62538","1","12/21/2013 12:00:00 AM"
"62539","2","12/21/2013 12:00:00 AM"
"62540","1","12/21/2013 12:00:00 AM"
"62541","1","12/21/2013 12:00:00 AM"
"62541","2","12/21/2013 12:00:00 AM"
"62542","4","12/21/2013 12:00:00 AM"
"62543","1","12/21/2013 12:00:00 AM"
"62544","1","12/21/2013 12:00:00 AM"
"62545","1","12/21/2013 12:00:00 AM"
"62547","1","12/21/2013 12:00:00 AM"
"62548","1","12/21/2013 12:00:00 AM"
"62549","1","12/21/2013 12:00:00 AM"
"62551","4","12/21/2013 12:00:00 AM"
"62551","10","12/21/2013 12:00:00 AM"
"62552","1","12/21/2013 12:00:00 AM"
"62552","10","12/21/2013 12:00:00 AM"
"62553","1","12/21/2013 12:00:00 AM"
"62554","1","12/21/2013 12:00:00 AM"
"62555","1","12/21/2013 12:00:00 AM"
"62555","10","12/21/2013 12:00:00 AM"
"62556","1","12/21/2013 12:00:00 AM"
"62557","1","12/21/2013 12:00:00 AM"
"62558","1","12/21/2013 12:00:00 AM"
"62559","1","12/21/2013 12:00:00 AM"
"62560","1","12/21/2013 12:00:00 AM"
"62562","1","12/21/2013 12:00:00 AM"
"62563","1","12/21/2013 12:00:00 AM"
"62564","1","12/21/2013 12:00:00 AM"
"62565","1","12/21/2013 12:00:00 AM"
"62565","2","12/21/2013 12:00:00 AM"
"62566","1","12/21/2013 12:00:00 AM"
"62567","1","12/21/2013 12:00:00 AM"
"62568","5","12/21/2013 12:00:00 AM"
"62569","1","12/21/2013 12:00:00 AM"
"62570","5","12/21/2013 12:00:00 AM"
"62572","1","12/21/2013 12:00:00 AM"
"62574","1","12/21/2013 12:00:00 AM"
"62575","1","12/21/2013 12:00:00 AM"
"62576","2","12/21/2013 12:00:00 AM"
"62577","1","12/21/2013 12:00:00 AM"
"62579","1","12/21/2013 12:00:00 AM"
"62581","1","12/22/2013 12:00:00 AM"
"62581","10","12/22/2013 12:00:00 AM"
"62582","1","12/22/2013 12:00:00 AM"
"62583","1","12/22/2013 12:00:00 AM"
"62584","1","12/22/2013 12:00:00 AM"
"62585","1","12/22/2013 12:00:00 AM"
"62586","2","12/22/2013 12:00:00 AM"
"62587","1","12/22/2013 12:00:00 AM"
"62588","1","12/22/2013 12:00:00 AM"
"62588","2","12/22/2013 12:00:00 AM"
"62589","1","12/22/2013 12:00:00 AM"
"62589","2","12/22/2013 12:00:00 AM"
"62590","1","12/22/2013 12:00:00 AM"
"62591","1","12/22/2013 12:00:00 AM"
"62592","1","12/22/2013 12:00:00 AM"
"62593","1","12/22/2013 12:00:00 AM"
"62594","1","12/22/2013 12:00:00 AM"
"62595","1","12/22/2013 12:00:00 AM"
"62596","4","12/22/2013 12:00:00 AM"
"62596","10","12/22/2013 12:00:00 AM"
"62597","1","12/22/2013 12:00:00 AM"
"62598","1","12/22/2013 12:00:00 AM"
"62599","1","12/22/2013 12:00:00 AM"
"62600","1","12/22/2013 12:00:00 AM"
"62601","1","12/22/2013 12:00:00 AM"
"62602","1","12/22/2013 12:00:00 AM"
"62603","1","12/22/2013 12:00:00 AM"
"62604","1","12/22/2013 12:00:00 AM"
"62605","1","12/22/2013 12:00:00 AM"
"62606","1","12/22/2013 12:00:00 AM"
"62608","1","12/22/2013 12:00:00 AM"
"62609","1","12/22/2013 12:00:00 AM"
"62610","1","12/22/2013 12:00:00 AM"
"62611","1","12/22/2013 12:00:00 AM"
"62612","1","12/22/2013 12:00:00 AM"
"62613","1","12/22/2013 12:00:00 AM"
"62616","1","12/22/2013 12:00:00 AM"
"62617","1","12/22/2013 12:00:00 AM"
"62617","2","12/22/2013 12:00:00 AM"
"62618","1","12/22/2013 12:00:00 AM"
"62618","2","12/22/2013 12:00:00 AM"
"62619","1","12/22/2013 12:00:00 AM"
"62619","2","12/22/2013 12:00:00 AM"
"62620","1","12/22/2013 12:00:00 AM"
"62621","1","12/22/2013 12:00:00 AM"
"62621","2","12/22/2013 12:00:00 AM"
"62622","1","12/22/2013 12:00:00 AM"
"62623","1","12/22/2013 12:00:00 AM"
"62624","1","12/22/2013 12:00:00 AM"
"62625","1","12/22/2013 12:00:00 AM"
"62626","5","12/22/2013 12:00:00 AM"
"62628","1","12/23/2013 12:00:00 AM"
"62629","1","12/23/2013 12:00:00 AM"
"62630","1","12/23/2013 12:00:00 AM"
"62631","1","12/23/2013 12:00:00 AM"
"62632","6","12/23/2013 12:00:00 AM"
"62633","6","12/23/2013 12:00:00 AM"
"62634","1","12/23/2013 12:00:00 AM"
"62634","10","12/23/2013 12:00:00 AM"
"62635","1","12/23/2013 12:00:00 AM"
"62636","1","12/23/2013 12:00:00 AM"
"62637","1","12/23/2013 12:00:00 AM"
"62638","2","12/23/2013 12:00:00 AM"
"62639","1","12/23/2013 12:00:00 AM"
"62639","2","12/23/2013 12:00:00 AM"
"62640","1","12/23/2013 12:00:00 AM"
"62641","1","12/23/2013 12:00:00 AM"
"62642","1","12/23/2013 12:00:00 AM"
"62643","1","12/23/2013 12:00:00 AM"
"62644","1","12/23/2013 12:00:00 AM"
"62645","1","12/23/2013 12:00:00 AM"
"62646","1","12/23/2013 12:00:00 AM"
"62647","4","12/23/2013 12:00:00 AM"
"62647","10","12/23/2013 12:00:00 AM"
