"BusinessEntityID","CreditCardID","ModifiedDate"
"13701","8661","5/11/2012 12:00:00 AM"
"13702","8995","8/17/2013 12:00:00 AM"
"13703","12211","9/24/2013 12:00:00 AM"
"13704","19153","7/21/2013 12:00:00 AM"
"13705","10801","5/28/2014 12:00:00 AM"
"13706","9819","12/24/2013 12:00:00 AM"
"13707","2599","10/13/2013 12:00:00 AM"
"13708","18272","4/29/2014 12:00:00 AM"
"13709","4641","7/15/2013 12:00:00 AM"
"13710","4844","12/7/2013 12:00:00 AM"
"13711","5508","5/14/2014 12:00:00 AM"
"13712","3590","7/24/2011 12:00:00 AM"
"13713","14708","11/17/2013 12:00:00 AM"
"13714","8733","4/8/2012 12:00:00 AM"
"13715","8011","1/23/2012 12:00:00 AM"
"13716","8718","4/13/2014 12:00:00 AM"
"13717","13910","12/31/2013 12:00:00 AM"
"13718","6354","5/20/2014 12:00:00 AM"
"13719","1357","8/31/2013 12:00:00 AM"
"13720","17644","10/25/2013 12:00:00 AM"
"13721","5886","3/11/2012 12:00:00 AM"
"13722","8938","6/6/2014 12:00:00 AM"
"13723","5546","10/3/2013 12:00:00 AM"
"13724","5368","4/15/2014 12:00:00 AM"
"13725","15846","2/18/2014 12:00:00 AM"
"13726","17283","9/25/2012 12:00:00 AM"
"13727","18848","1/7/2014 12:00:00 AM"
"13728","7440","11/30/2011 12:00:00 AM"
"13729","7961","6/22/2014 12:00:00 AM"
"13730","17973","4/9/2013 12:00:00 AM"
"13731","18459","12/30/2013 12:00:00 AM"
"13732","17178","7/13/2013 12:00:00 AM"
"13733","7165","3/9/2014 12:00:00 AM"
"13734","15854","11/6/2013 12:00:00 AM"
"13735","63","12/6/2013 12:00:00 AM"
"13736","17554","11/15/2013 12:00:00 AM"
"13737","11729","9/18/2013 12:00:00 AM"
"13738","3262","7/10/2011 12:00:00 AM"
"13739","7123","5/11/2014 12:00:00 AM"
"13740","2897","1/23/2014 12:00:00 AM"
"13741","14765","8/25/2012 12:00:00 AM"
"13742","3510","7/16/2013 12:00:00 AM"
"13743","10458","10/28/2013 12:00:00 AM"
"13744","17264","10/12/2013 12:00:00 AM"
"13745","16926","2/19/2013 12:00:00 AM"
"13746","17747","3/20/2014 12:00:00 AM"
"13747","1460","9/9/2013 12:00:00 AM"
"13748","16878","3/24/2013 12:00:00 AM"
"13749","3282","10/3/2013 12:00:00 AM"
"13750","17232","2/22/2012 12:00:00 AM"
"13751","16948","10/4/2013 12:00:00 AM"
"13752","674","4/10/2014 12:00:00 AM"
"13753","12917","2/21/2012 12:00:00 AM"
"13754","15713","2/12/2014 12:00:00 AM"
"13755","5042","1/24/2013 12:00:00 AM"
"13756","3594","6/30/2013 12:00:00 AM"
"13757","9121","4/21/2012 12:00:00 AM"
"13758","11927","6/20/2014 12:00:00 AM"
"13759","7426","10/5/2012 12:00:00 AM"
"13760","16408","7/18/2013 12:00:00 AM"
"13761","4378","12/4/2012 12:00:00 AM"
"13762","16206","9/16/2012 12:00:00 AM"
"13763","17045","11/29/2013 12:00:00 AM"
"13764","18344","2/12/2013 12:00:00 AM"
"13765","11206","8/29/2013 12:00:00 AM"
"13766","6689","11/16/2013 12:00:00 AM"
"13767","4221","9/27/2013 12:00:00 AM"
"13768","10835","3/22/2014 12:00:00 AM"
"13769","5881","4/18/2013 12:00:00 AM"
"13770","5058","12/15/2013 12:00:00 AM"
"13771","12810","10/5/2013 12:00:00 AM"
"13772","12276","2/18/2014 12:00:00 AM"
"13773","16688","8/13/2012 12:00:00 AM"
"13774","17711","7/21/2012 12:00:00 AM"
"13775","1677","5/12/2013 12:00:00 AM"
"13776","3693","9/24/2013 12:00:00 AM"
"13777","5438","7/29/2013 12:00:00 AM"
"13778","2603","9/5/2013 12:00:00 AM"
"13779","13841","4/24/2013 12:00:00 AM"
"13780","5657","11/1/2013 12:00:00 AM"
"13781","12666","12/10/2013 12:00:00 AM"
"13782","2645","3/15/2014 12:00:00 AM"
"13783","16447","1/3/2013 12:00:00 AM"
"13784","10021","3/1/2014 12:00:00 AM"
"13785","16837","5/1/2014 12:00:00 AM"
"13786","13502","8/30/2013 12:00:00 AM"
"13787","5269","6/20/2011 12:00:00 AM"
"13788","7855","12/8/2012 12:00:00 AM"
"13789","15091","9/28/2013 12:00:00 AM"
"13790","14670","3/12/2013 12:00:00 AM"
"13791","3393","3/12/2013 12:00:00 AM"
"13792","4098","4/6/2014 12:00:00 AM"
"13793","10467","2/14/2014 12:00:00 AM"
"13794","6037","4/2/2014 12:00:00 AM"
"13795","14455","2/20/2013 12:00:00 AM"
"13796","2791","5/30/2012 12:00:00 AM"
"13797","17224","11/20/2013 12:00:00 AM"
"13798","17926","1/3/2014 12:00:00 AM"
"13799","16416","12/16/2012 12:00:00 AM"
"13800","1147","3/15/2013 12:00:00 AM"
"13801","9910","12/31/2012 12:00:00 AM"
"13802","1833","11/29/2013 12:00:00 AM"
"13803","1726","9/10/2011 12:00:00 AM"
"13804","2710","12/12/2013 12:00:00 AM"
"13805","1068","2/21/2014 12:00:00 AM"
"13806","4952","12/29/2012 12:00:00 AM"
"13807","12486","12/9/2012 12:00:00 AM"
"13808","11702","1/16/2014 12:00:00 AM"
"13809","658","11/24/2013 12:00:00 AM"
"13810","12804","6/25/2013 12:00:00 AM"
"13811","4788","9/7/2013 12:00:00 AM"
"13812","417","5/17/2014 12:00:00 AM"
"13813","1936","4/24/2014 12:00:00 AM"
"13814","7725","3/30/2013 12:00:00 AM"
"13815","15312","5/14/2014 12:00:00 AM"
"13816","18562","2/8/2014 12:00:00 AM"
"13817","6409","10/31/2012 12:00:00 AM"
"13818","8184","2/16/2014 12:00:00 AM"
"13819","13660","10/10/2013 12:00:00 AM"
"13820","16404","9/13/2013 12:00:00 AM"
"13821","13271","7/15/2012 12:00:00 AM"
"13822","17752","12/26/2013 12:00:00 AM"
"13823","18464","6/4/2012 12:00:00 AM"
"13824","4000","10/10/2013 12:00:00 AM"
"13825","7031","5/16/2014 12:00:00 AM"
"13826","7781","11/9/2012 12:00:00 AM"
"13827","3016","8/1/2013 12:00:00 AM"
"13828","236","7/27/2013 12:00:00 AM"
"13829","4335","2/10/2014 12:00:00 AM"
"13830","4299","1/29/2014 12:00:00 AM"
"13831","3612","4/20/2014 12:00:00 AM"
"13832","6250","1/8/2013 12:00:00 AM"
"13833","9522","2/19/2014 12:00:00 AM"
"13834","8523","2/28/2014 12:00:00 AM"
"13835","8491","8/20/2013 12:00:00 AM"
"13836","5332","1/23/2014 12:00:00 AM"
"13837","13582","10/6/2013 12:00:00 AM"
"13838","1058","12/28/2011 12:00:00 AM"
"13839","14530","5/1/2014 12:00:00 AM"
"13840","11452","2/10/2014 12:00:00 AM"
"13841","11626","9/12/2013 12:00:00 AM"
"13842","8647","1/15/2014 12:00:00 AM"
"13843","8426","3/9/2014 12:00:00 AM"
"13844","16842","4/13/2014 12:00:00 AM"
"13845","7181","6/19/2014 12:00:00 AM"
"13846","4403","3/10/2014 12:00:00 AM"
"13847","14889","3/9/2014 12:00:00 AM"
"13848","15810","4/14/2014 12:00:00 AM"
"13849","15189","11/4/2013 12:00:00 AM"
"13850","758","2/13/2014 12:00:00 AM"
"13851","18273","2/20/2014 12:00:00 AM"
"13852","14186","5/18/2014 12:00:00 AM"
"13853","6260","2/3/2014 12:00:00 AM"
"13854","9138","12/7/2012 12:00:00 AM"
"13855","7339","7/14/2013 12:00:00 AM"
"13856","13993","9/3/2012 12:00:00 AM"
"13857","3567","4/6/2012 12:00:00 AM"
"13858","8151","4/15/2014 12:00:00 AM"
"13859","16657","2/4/2014 12:00:00 AM"
"13860","556","9/19/2013 12:00:00 AM"
"13861","17520","5/21/2012 12:00:00 AM"
"13862","11375","10/17/2012 12:00:00 AM"
"13863","689","6/29/2012 12:00:00 AM"
"13864","6946","7/1/2012 12:00:00 AM"
"13865","7256","11/4/2013 12:00:00 AM"
"13866","3375","9/18/2011 12:00:00 AM"
"13867","14931","1/11/2014 12:00:00 AM"
"13868","9662","9/3/2013 12:00:00 AM"
"13869","1913","12/8/2011 12:00:00 AM"
"13870","2964","12/27/2013 12:00:00 AM"
"13871","8148","5/22/2014 12:00:00 AM"
"13872","212","3/14/2014 12:00:00 AM"
"13873","17345","9/13/2013 12:00:00 AM"
"13874","3552","4/20/2014 12:00:00 AM"
"13875","3857","3/10/2014 12:00:00 AM"
"13876","17090","11/17/2013 12:00:00 AM"
"13877","4674","7/13/2013 12:00:00 AM"
"13878","15094","3/27/2012 12:00:00 AM"
"13879","13377","10/27/2013 12:00:00 AM"
"13880","664","3/31/2014 12:00:00 AM"
"13881","17442","1/14/2014 12:00:00 AM"
"13882","18653","12/7/2012 12:00:00 AM"
"13883","5349","6/27/2012 12:00:00 AM"
"13884","2003","5/28/2012 12:00:00 AM"
"13885","14300","2/10/2013 12:00:00 AM"
"13886","494","10/5/2012 12:00:00 AM"
"13887","3103","4/20/2014 12:00:00 AM"
"13888","13044","5/17/2014 12:00:00 AM"
"13889","961","3/14/2014 12:00:00 AM"
"13890","2334","10/13/2011 12:00:00 AM"
"13891","7019","6/23/2013 12:00:00 AM"
"13892","3473","2/7/2014 12:00:00 AM"
"13893","3903","5/27/2014 12:00:00 AM"
"13894","18475","10/22/2013 12:00:00 AM"
"13895","3216","12/13/2012 12:00:00 AM"
"13896","8917","10/29/2013 12:00:00 AM"
"13897","11385","9/29/2013 12:00:00 AM"
"13898","3218","5/16/2012 12:00:00 AM"
"13899","8587","7/12/2012 12:00:00 AM"
"13900","9453","7/6/2013 12:00:00 AM"
"13901","19051","4/20/2014 12:00:00 AM"
"13902","15081","1/26/2014 12:00:00 AM"
"13903","6323","11/27/2011 12:00:00 AM"
"13904","8095","6/28/2012 12:00:00 AM"
"13905","13425","12/18/2011 12:00:00 AM"
"13906","13586","9/10/2013 12:00:00 AM"
"13907","7052","10/28/2011 12:00:00 AM"
"13908","3500","11/24/2013 12:00:00 AM"
"13909","5605","6/23/2014 12:00:00 AM"
"13910","13848","9/13/2013 12:00:00 AM"
"13911","14021","10/10/2012 12:00:00 AM"
"13912","18467","10/19/2013 12:00:00 AM"
"13913","7150","9/11/2013 12:00:00 AM"
"13914","18899","7/9/2013 12:00:00 AM"
"13915","130","8/6/2013 12:00:00 AM"
"13916","14255","8/25/2012 12:00:00 AM"
"13917","18382","7/4/2011 12:00:00 AM"
"13918","15548","1/17/2014 12:00:00 AM"
"13919","1969","9/1/2013 12:00:00 AM"
"13920","3773","1/23/2014 12:00:00 AM"
"13921","65","10/13/2013 12:00:00 AM"
"13922","11474","9/9/2013 12:00:00 AM"
"13923","16242","4/1/2014 12:00:00 AM"
"13924","7864","9/29/2013 12:00:00 AM"
"13925","9354","12/9/2012 12:00:00 AM"
"13926","7630","4/23/2012 12:00:00 AM"
"13927","17287","10/22/2013 12:00:00 AM"
"13928","7179","4/23/2014 12:00:00 AM"
"13929","15289","9/17/2011 12:00:00 AM"
"13930","8343","10/25/2012 12:00:00 AM"
"13931","12145","11/7/2013 12:00:00 AM"
"13932","1522","11/26/2012 12:00:00 AM"
"13933","17323","3/11/2014 12:00:00 AM"
"13934","8561","3/18/2014 12:00:00 AM"
"13935","9945","11/7/2013 12:00:00 AM"
"13936","6256","10/28/2013 12:00:00 AM"
"13937","10692","9/15/2013 12:00:00 AM"
"13938","9046","11/7/2011 12:00:00 AM"
"13939","14555","10/8/2013 12:00:00 AM"
"13940","2594","5/18/2014 12:00:00 AM"
"13941","12743","3/30/2014 12:00:00 AM"
"13942","18775","3/6/2014 12:00:00 AM"
"13943","16707","1/24/2014 12:00:00 AM"
"13944","10868","4/12/2014 12:00:00 AM"
"13945","16722","12/8/2013 12:00:00 AM"
"13946","18306","5/3/2012 12:00:00 AM"
"13947","5723","10/20/2011 12:00:00 AM"
"13948","9071","7/9/2011 12:00:00 AM"
"13949","9903","11/25/2013 12:00:00 AM"
"13950","401","1/12/2014 12:00:00 AM"
"13951","9184","8/30/2013 12:00:00 AM"
"13952","7949","4/22/2014 12:00:00 AM"
"13953","10616","8/10/2013 12:00:00 AM"
"13954","2015","7/6/2013 12:00:00 AM"
"13955","15191","3/14/2014 12:00:00 AM"
"13956","5879","12/14/2013 12:00:00 AM"
"13957","13322","8/30/2011 12:00:00 AM"
"13958","10972","9/14/2013 12:00:00 AM"
"13959","10071","10/2/2013 12:00:00 AM"
"13960","16048","3/28/2012 12:00:00 AM"
"13961","786","12/17/2011 12:00:00 AM"
"13962","17017","12/29/2013 12:00:00 AM"
"13963","18346","8/5/2013 12:00:00 AM"
"13964","13123","10/16/2013 12:00:00 AM"
"13965","6079","8/7/2013 12:00:00 AM"
"13966","7386","11/30/2012 12:00:00 AM"
"13967","6785","11/18/2012 12:00:00 AM"
"13968","6281","3/5/2014 12:00:00 AM"
"13969","8318","1/27/2014 12:00:00 AM"
"13970","4132","6/19/2012 12:00:00 AM"
"13971","431","10/26/2013 12:00:00 AM"
"13972","13666","1/27/2014 12:00:00 AM"
"13973","11561","5/6/2014 12:00:00 AM"
"13974","12106","2/21/2014 12:00:00 AM"
"13975","12626","7/12/2012 12:00:00 AM"
"13976","1752","6/28/2014 12:00:00 AM"
"13977","108","5/23/2014 12:00:00 AM"
"13978","5860","1/16/2014 12:00:00 AM"
"13979","10815","11/21/2012 12:00:00 AM"
"13980","6841","4/29/2014 12:00:00 AM"
"13981","17387","10/13/2013 12:00:00 AM"
"13982","12254","9/5/2013 12:00:00 AM"
"13983","14977","9/17/2013 12:00:00 AM"
"13984","11066","11/14/2013 12:00:00 AM"
"13985","14906","1/16/2014 12:00:00 AM"
"13986","11128","3/31/2014 12:00:00 AM"
"13987","2434","8/7/2013 12:00:00 AM"
"13988","714","4/22/2014 12:00:00 AM"
"13989","9199","4/12/2013 12:00:00 AM"
"13990","661","8/11/2013 12:00:00 AM"
"13991","15756","4/14/2012 12:00:00 AM"
"13992","4246","1/20/2014 12:00:00 AM"
"13993","3774","12/31/2013 12:00:00 AM"
"13994","7884","1/19/2013 12:00:00 AM"
"13995","7199","3/3/2014 12:00:00 AM"
"13996","6895","1/31/2013 12:00:00 AM"
"13997","11349","5/26/2014 12:00:00 AM"
"13998","17447","1/11/2014 12:00:00 AM"
"13999","942","12/27/2013 12:00:00 AM"
"14000","1606","5/23/2014 12:00:00 AM"
"14001","16419","6/17/2014 12:00:00 AM"
"14002","1138","8/7/2013 12:00:00 AM"
"14003","15553","9/24/2013 12:00:00 AM"
"14004","1892","5/14/2014 12:00:00 AM"
"14005","18311","2/16/2014 12:00:00 AM"
"14006","17620","9/21/2011 12:00:00 AM"
"14007","8058","11/4/2013 12:00:00 AM"
"14008","2131","10/24/2011 12:00:00 AM"
"14009","9696","1/24/2012 12:00:00 AM"
"14010","1759","10/13/2011 12:00:00 AM"
"14011","1578","8/27/2011 12:00:00 AM"
"14012","10796","3/20/2012 12:00:00 AM"
"14013","19017","10/14/2013 12:00:00 AM"
"14014","9115","10/19/2013 12:00:00 AM"
"14015","8874","8/14/2012 12:00:00 AM"
"14016","4502","6/20/2014 12:00:00 AM"
"14017","12888","2/14/2014 12:00:00 AM"
"14018","12536","3/31/2014 12:00:00 AM"
"14019","11332","1/11/2013 12:00:00 AM"
"14020","7642","4/20/2014 12:00:00 AM"
"14021","14787","11/24/2013 12:00:00 AM"
"14022","16325","7/5/2013 12:00:00 AM"
"14023","6273","5/19/2014 12:00:00 AM"
"14024","12449","5/6/2014 12:00:00 AM"
"14025","15619","11/16/2013 12:00:00 AM"
"14026","6931","10/11/2013 12:00:00 AM"
"14027","15107","6/24/2014 12:00:00 AM"
"14028","14044","11/9/2013 12:00:00 AM"
"14029","15065","12/12/2012 12:00:00 AM"
"14030","14901","8/23/2013 12:00:00 AM"
"14031","7135","6/15/2014 12:00:00 AM"
"14032","4521","10/16/2013 12:00:00 AM"
"14033","18969","6/5/2014 12:00:00 AM"
"14034","1532","4/22/2013 12:00:00 AM"
"14035","7856","8/16/2013 12:00:00 AM"
"14036","2644","10/13/2013 12:00:00 AM"
"14037","11112","1/11/2013 12:00:00 AM"
"14038","14836","2/24/2014 12:00:00 AM"
"14039","2492","9/9/2013 12:00:00 AM"
"14040","640","7/10/2013 12:00:00 AM"
"14041","6814","1/10/2013 12:00:00 AM"
"14042","15857","5/14/2014 12:00:00 AM"
"14043","6630","5/7/2013 12:00:00 AM"
"14044","3013","10/9/2013 12:00:00 AM"
"14045","13047","11/10/2013 12:00:00 AM"
"14046","16280","10/24/2013 12:00:00 AM"
"14047","3555","9/6/2013 12:00:00 AM"
"14048","5027","4/22/2014 12:00:00 AM"
"14049","15045","2/19/2014 12:00:00 AM"
"14050","15100","8/18/2013 12:00:00 AM"
"14051","17990","9/3/2013 12:00:00 AM"
"14052","3191","3/13/2014 12:00:00 AM"
"14053","16493","7/12/2012 12:00:00 AM"
"14054","10138","12/7/2013 12:00:00 AM"
"14055","1914","10/23/2013 12:00:00 AM"
"14056","5829","4/24/2013 12:00:00 AM"
"14057","17486","6/14/2014 12:00:00 AM"
"14058","500","9/16/2013 12:00:00 AM"
"14059","10362","11/29/2013 12:00:00 AM"
"14060","9735","7/16/2013 12:00:00 AM"
"14061","15412","6/13/2012 12:00:00 AM"
"14062","1513","5/21/2014 12:00:00 AM"
"14063","11328","11/15/2013 12:00:00 AM"
"14064","16053","10/3/2013 12:00:00 AM"
"14065","10389","12/31/2011 12:00:00 AM"
"14066","7033","2/13/2014 12:00:00 AM"
"14067","17316","11/25/2011 12:00:00 AM"
"14068","10883","1/9/2013 12:00:00 AM"
"14069","13194","6/20/2013 12:00:00 AM"
"14070","6937","1/17/2013 12:00:00 AM"
"14071","18994","2/9/2012 12:00:00 AM"
"14072","5245","5/14/2014 12:00:00 AM"
"14073","7354","2/27/2013 12:00:00 AM"
"14074","4655","5/16/2012 12:00:00 AM"
"14075","17514","11/29/2012 12:00:00 AM"
"14076","13204","10/15/2011 12:00:00 AM"
"14077","8483","12/6/2013 12:00:00 AM"
"14078","4319","5/31/2011 12:00:00 AM"
"14079","10048","7/31/2013 12:00:00 AM"
"14080","2089","7/22/2012 12:00:00 AM"
"14081","772","1/5/2014 12:00:00 AM"
"14082","5124","10/8/2013 12:00:00 AM"
"14083","15016","1/25/2013 12:00:00 AM"
"14084","17135","8/9/2013 12:00:00 AM"
"14085","407","2/23/2014 12:00:00 AM"
"14086","911","4/4/2013 12:00:00 AM"
"14087","3587","4/20/2014 12:00:00 AM"
"14088","16916","3/12/2013 12:00:00 AM"
"14089","6327","8/17/2013 12:00:00 AM"
"14090","6466","3/8/2014 12:00:00 AM"
"14091","3524","4/8/2014 12:00:00 AM"
"14092","9777","3/30/2014 12:00:00 AM"
"14093","10262","2/3/2014 12:00:00 AM"
"14094","18904","7/7/2013 12:00:00 AM"
"14095","8466","9/13/2013 12:00:00 AM"
"14096","11603","8/20/2013 12:00:00 AM"
"14097","12570","1/2/2013 12:00:00 AM"
"14098","6458","10/16/2013 12:00:00 AM"
"14099","9034","1/30/2014 12:00:00 AM"
"14100","17718","7/20/2013 12:00:00 AM"
"14101","14120","4/13/2013 12:00:00 AM"
"14102","1942","4/13/2014 12:00:00 AM"
"14103","15545","7/23/2013 12:00:00 AM"
"14104","17646","8/31/2013 12:00:00 AM"
"14105","10307","1/8/2014 12:00:00 AM"
"14106","16856","1/31/2014 12:00:00 AM"
"14107","12634","6/11/2012 12:00:00 AM"
"14108","11111","6/2/2013 12:00:00 AM"
"14109","13675","1/26/2014 12:00:00 AM"
"14110","7213","3/11/2014 12:00:00 AM"
"14111","5681","1/17/2013 12:00:00 AM"
"14112","4382","5/7/2014 12:00:00 AM"
"14113","12187","12/1/2013 12:00:00 AM"
"14114","2175","4/8/2014 12:00:00 AM"
"14115","13150","2/12/2014 12:00:00 AM"
"14116","8660","1/21/2014 12:00:00 AM"
"14117","17349","2/23/2013 12:00:00 AM"
"14118","3126","5/24/2014 12:00:00 AM"
"14119","16565","2/3/2012 12:00:00 AM"
"14120","13924","3/4/2014 12:00:00 AM"
"14121","1368","12/18/2013 12:00:00 AM"
"14122","613","11/21/2013 12:00:00 AM"
"14123","14285","2/10/2012 12:00:00 AM"
"14124","14537","3/18/2014 12:00:00 AM"
"14125","11935","1/5/2014 12:00:00 AM"
"14126","18193","1/10/2014 12:00:00 AM"
"14127","11757","7/29/2011 12:00:00 AM"
"14128","11930","3/31/2014 12:00:00 AM"
"14129","6242","11/30/2013 12:00:00 AM"
"14130","42","7/1/2013 12:00:00 AM"
"14131","8300","8/11/2013 12:00:00 AM"
"14132","13023","2/3/2014 12:00:00 AM"
"14133","17649","5/28/2014 12:00:00 AM"
"14134","10268","2/24/2013 12:00:00 AM"
"14135","16845","3/6/2014 12:00:00 AM"
"14136","13865","4/2/2012 12:00:00 AM"
"14137","12018","10/1/2013 12:00:00 AM"
"14138","12791","1/26/2014 12:00:00 AM"
"14139","193","4/30/2013 12:00:00 AM"
"14140","6377","11/24/2013 12:00:00 AM"
"14141","11024","3/22/2012 12:00:00 AM"
"14142","2045","2/11/2014 12:00:00 AM"
"14143","3668","2/7/2014 12:00:00 AM"
"14144","15284","11/24/2013 12:00:00 AM"
"14145","4960","5/27/2014 12:00:00 AM"
"14146","1482","11/11/2013 12:00:00 AM"
"14147","150","6/29/2013 12:00:00 AM"
"14148","12616","9/12/2012 12:00:00 AM"
"14149","5499","9/21/2013 12:00:00 AM"
"14150","6188","6/9/2014 12:00:00 AM"
"14151","7005","9/27/2013 12:00:00 AM"
"14152","2932","11/20/2013 12:00:00 AM"
"14153","3154","8/18/2012 12:00:00 AM"
"14154","15365","6/9/2011 12:00:00 AM"
"14155","7209","3/25/2014 12:00:00 AM"
"14156","6524","11/2/2013 12:00:00 AM"
"14157","17466","1/16/2014 12:00:00 AM"
"14158","6585","10/12/2013 12:00:00 AM"
"14159","5214","1/28/2014 12:00:00 AM"
"14160","15060","2/26/2014 12:00:00 AM"
"14161","18285","10/20/2013 12:00:00 AM"
"14162","9110","9/19/2013 12:00:00 AM"
"14163","16549","6/30/2013 12:00:00 AM"
"14164","14548","3/14/2013 12:00:00 AM"
"14165","18986","6/10/2012 12:00:00 AM"
"14166","6038","7/30/2013 12:00:00 AM"
"14167","19226","2/3/2014 12:00:00 AM"
"14168","922","8/15/2013 12:00:00 AM"
"14169","17784","4/25/2014 12:00:00 AM"
"14170","9754","9/17/2013 12:00:00 AM"
"14171","8872","4/15/2014 12:00:00 AM"
"14172","3864","2/27/2014 12:00:00 AM"
"14173","4156","10/31/2013 12:00:00 AM"
"14174","5887","12/17/2013 12:00:00 AM"
"14175","10282","3/3/2014 12:00:00 AM"
"14176","2496","11/24/2011 12:00:00 AM"
"14177","5818","8/2/2013 12:00:00 AM"
"14178","10873","2/21/2013 12:00:00 AM"
"14179","12859","4/20/2012 12:00:00 AM"
"14180","18036","3/14/2014 12:00:00 AM"
"14181","5008","3/17/2014 12:00:00 AM"
"14182","18195","9/23/2013 12:00:00 AM"
"14183","11534","8/3/2013 12:00:00 AM"
"14184","17597","11/8/2013 12:00:00 AM"
"14185","18462","3/26/2012 12:00:00 AM"
"14186","17819","5/6/2012 12:00:00 AM"
"14187","1125","1/1/2014 12:00:00 AM"
"14188","10525","8/12/2012 12:00:00 AM"
"14189","13847","11/30/2013 12:00:00 AM"
"14190","4599","1/9/2014 12:00:00 AM"
"14191","7907","4/14/2014 12:00:00 AM"
"14192","7732","4/14/2014 12:00:00 AM"
"14193","14340","5/17/2014 12:00:00 AM"
"14194","17698","1/25/2012 12:00:00 AM"
"14195","10209","5/8/2012 12:00:00 AM"
"14196","4176","2/25/2013 12:00:00 AM"
"14197","18220","3/31/2012 12:00:00 AM"
"14198","13619","4/15/2012 12:00:00 AM"
"14199","9503","1/17/2012 12:00:00 AM"
"14200","12165","8/22/2013 12:00:00 AM"
"14201","8825","1/13/2014 12:00:00 AM"
"14202","15023","10/27/2012 12:00:00 AM"
"14203","4356","9/14/2013 12:00:00 AM"
"14204","15992","5/5/2014 12:00:00 AM"
"14205","4593","3/24/2014 12:00:00 AM"
"14206","9398","12/25/2012 12:00:00 AM"
"14207","7962","8/22/2013 12:00:00 AM"
"14208","11372","12/24/2013 12:00:00 AM"
"14209","13822","3/26/2013 12:00:00 AM"
"14210","7268","11/6/2013 12:00:00 AM"
"14211","9971","11/1/2013 12:00:00 AM"
"14212","18665","4/4/2014 12:00:00 AM"
"14213","10424","6/28/2013 12:00:00 AM"
"14214","5956","3/27/2013 12:00:00 AM"
"14215","10040","6/30/2013 12:00:00 AM"
"14216","7034","8/16/2013 12:00:00 AM"
"14217","6168","7/10/2011 12:00:00 AM"
"14218","9438","4/12/2014 12:00:00 AM"
"14219","10872","10/20/2013 12:00:00 AM"
"14220","5727","11/18/2013 12:00:00 AM"
"14221","1834","4/10/2012 12:00:00 AM"
"14222","2679","9/12/2013 12:00:00 AM"
"14223","6540","11/9/2013 12:00:00 AM"
"14224","8403","4/5/2014 12:00:00 AM"
"14225","9546","1/27/2014 12:00:00 AM"
"14226","11246","11/9/2012 12:00:00 AM"
"14227","17216","3/6/2014 12:00:00 AM"
"14228","12525","4/3/2014 12:00:00 AM"
"14229","15778","12/23/2012 12:00:00 AM"
"14230","13306","2/20/2014 12:00:00 AM"
"14231","14929","9/18/2013 12:00:00 AM"
"14232","13267","10/12/2013 12:00:00 AM"
"14233","17199","9/19/2013 12:00:00 AM"
"14234","13638","12/5/2013 12:00:00 AM"
"14235","8613","3/8/2014 12:00:00 AM"
"14236","12034","12/10/2013 12:00:00 AM"
"14237","6806","12/7/2013 12:00:00 AM"
"14238","4875","10/23/2013 12:00:00 AM"
"14239","2324","11/24/2013 12:00:00 AM"
"14240","16360","9/17/2013 12:00:00 AM"
"14241","74","6/26/2014 12:00:00 AM"
"14242","9667","10/21/2013 12:00:00 AM"
"14243","2990","3/24/2014 12:00:00 AM"
"14244","14793","4/21/2014 12:00:00 AM"
"14245","5745","2/6/2014 12:00:00 AM"
"14246","17156","4/9/2014 12:00:00 AM"
"14247","18400","11/18/2012 12:00:00 AM"
"14248","4397","7/22/2013 12:00:00 AM"
"14249","17942","5/22/2014 12:00:00 AM"
"14250","10777","12/14/2013 12:00:00 AM"
"14251","9273","7/27/2013 12:00:00 AM"
"14252","6262","4/25/2014 12:00:00 AM"
"14253","7917","12/1/2013 12:00:00 AM"
"14254","17813","8/18/2012 12:00:00 AM"
"14255","9448","2/1/2014 12:00:00 AM"
"14256","11484","3/25/2013 12:00:00 AM"
"14257","6652","7/14/2013 12:00:00 AM"
"14258","16232","3/12/2014 12:00:00 AM"
"14259","4531","10/22/2011 12:00:00 AM"
"14260","11270","5/2/2014 12:00:00 AM"
"14261","13829","5/14/2014 12:00:00 AM"
"14262","16608","9/19/2013 12:00:00 AM"
"14263","7858","5/9/2012 12:00:00 AM"
"14264","5338","5/25/2014 12:00:00 AM"
"14265","15082","12/16/2013 12:00:00 AM"
"14266","14797","10/9/2013 12:00:00 AM"
"14267","3176","9/28/2011 12:00:00 AM"
"14268","8026","9/10/2011 12:00:00 AM"
"14269","13740","10/5/2013 12:00:00 AM"
"14270","7738","9/16/2012 12:00:00 AM"
"14271","10574","2/8/2014 12:00:00 AM"
"14272","17421","8/10/2013 12:00:00 AM"
"14273","10390","12/1/2013 12:00:00 AM"
"14274","10269","9/30/2013 12:00:00 AM"
"14275","17352","8/21/2013 12:00:00 AM"
"14276","2163","9/8/2013 12:00:00 AM"
"14277","6509","1/7/2014 12:00:00 AM"
"14278","8806","8/10/2013 12:00:00 AM"
"14279","7492","6/29/2014 12:00:00 AM"
"14280","3627","7/23/2013 12:00:00 AM"
"14281","2965","9/8/2013 12:00:00 AM"
"14282","3942","4/23/2014 12:00:00 AM"
"14283","8990","11/28/2013 12:00:00 AM"
