"ProductID","Name","ProductNumber","MakeFlag","FinishedGoodsFlag","Color","SafetyStockLevel","ReorderPoint","StandardCost","ListPrice","Size","SizeUnitMeasureCode","WeightUnitMeasureCode","Weight","DaysToManufacture","ProductLine","Class","Style","ProductSubcategoryID","ProductModelID","SellStartDate","SellEndDate","DiscontinuedDate","rowguid","ModifiedDate"
"733","ML Road Frame - Red, 52","FR-R72R-52","True","True","Red","500","375","352.1394","594.8300","52","CM ","LB ","2.30","1","R ","M ","U ","14","16","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","55ea276b-82d8-4ccb-9ab1-9b1b75b15a83","2/8/2014 10:01:36 AM"
"734","ML Road Frame - Red, 58","FR-R72R-58","True","True","Red","500","375","352.1394","594.8300","58","CM ","LB ","2.36","1","R ","M ","U ","14","16","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","df4ce1e2-ba9a-4657-b999-ccfa6c55d9c1","2/8/2014 10:01:36 AM"
"735","ML Road Frame - Red, 60","FR-R72R-60","True","True","Red","500","375","352.1394","594.8300","60","CM ","LB ","2.38","1","R ","M ","U ","14","16","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","b2e48e8c-63a5-469a-ba4c-4f5ebb1104a4","2/8/2014 10:01:36 AM"
"736","LL Road Frame - Black, 44","FR-R38B-44","True","True","Black","500","375","204.6251","337.2200","44","CM ","LB ","2.32","1","R ","L ","U ","14","9","5/31/2011 12:00:00 AM","","","c9967889-f490-4a66-943a-bce432e938d8","2/8/2014 10:01:36 AM"
"737","LL Road Frame - Black, 48","FR-R38B-48","True","True","Black","500","375","204.6251","337.2200","48","CM ","LB ","2.36","1","R ","L ","U ","14","9","5/31/2011 12:00:00 AM","","","3b5f29b6-a441-4ff7-a0fa-fad10e2ceb4c","2/8/2014 10:01:36 AM"
"738","LL Road Frame - Black, 52","FR-R38B-52","True","True","Black","500","375","204.6251","337.2200","52","CM ","LB ","2.40","1","R ","L ","U ","14","9","5/31/2011 12:00:00 AM","","","18fc5d72-a012-4dc7-bb35-0d01a84d0219","2/8/2014 10:01:36 AM"
"739","HL Mountain Frame - Silver, 42","FR-M94S-42","True","True","Silver","500","375","747.2002","1364.5000","42","CM ","LB ","2.72","1","M ","H ","U ","12","5","5/31/2011 12:00:00 AM","","","8ae32663-8d6f-457d-8343-5b181fec43a7","2/8/2014 10:01:36 AM"
"740","HL Mountain Frame - Silver, 44","FR-M94S-44","True","True","Silver","500","375","706.8110","1364.5000","44","CM ","LB ","2.76","1","M ","H ","U ","12","5","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","1909c60c-c490-411d-b3e6-12ddd7832482","2/8/2014 10:01:36 AM"
"741","HL Mountain Frame - Silver, 48","FR-M94S-52","True","True","Silver","500","375","706.8110","1364.5000","48","CM ","LB ","2.80","1","M ","H ","U ","12","5","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","b181ec1f-ca20-4724-b2eb-15f3e455142e","2/8/2014 10:01:36 AM"
"742","HL Mountain Frame - Silver, 46","FR-M94S-46","True","True","Silver","500","375","747.2002","1364.5000","46","CM ","LB ","2.84","1","M ","H ","U ","12","5","5/31/2011 12:00:00 AM","","","a189d86e-d923-4336-b13d-a5db6f426540","2/8/2014 10:01:36 AM"
"743","HL Mountain Frame - Black, 42","FR-M94B-42","True","True","Black","500","375","739.0410","1349.6000","42","CM ","LB ","2.72","1","M ","H ","U ","12","5","5/31/2011 12:00:00 AM","","","27db28f8-5ab8-4091-b94e-6f1b2d8e7ab0","2/8/2014 10:01:36 AM"
"744","HL Mountain Frame - Black, 44","FR-M94B-44","True","True","Black","500","375","699.0928","1349.6000","44","CM ","LB ","2.76","1","M ","H ","U ","12","5","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","cb443286-6b25-409f-a10b-1ad4eeb4bd4e","2/8/2014 10:01:36 AM"
"745","HL Mountain Frame - Black, 48","FR-M94B-48","True","True","Black","500","375","699.0928","1349.6000","48","CM ","LB ","2.80","1","M ","H ","U ","12","5","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","1fee0573-6676-432d-8d6d-41ba9faa5865","2/8/2014 10:01:36 AM"
"746","HL Mountain Frame - Black, 46","FR-M94B-46","True","True","Black","500","375","739.0410","1349.6000","46","CM ","LB ","2.84","1","M ","H ","U ","12","5","5/31/2011 12:00:00 AM","","","50abebcb-451e-42b9-8dbb-e5c4a34470e9","2/8/2014 10:01:36 AM"
"747","HL Mountain Frame - Black, 38","FR-M94B-38","True","True","Black","500","375","739.0410","1349.6000","38","CM ","LB ","2.68","2","M ","H ","U ","12","5","5/31/2011 12:00:00 AM","","","0c548577-3171-4ce2-b9a0-1ed526849de8","2/8/2014 10:01:36 AM"
"748","HL Mountain Frame - Silver, 38","FR-M94S-38","True","True","Silver","500","375","747.2002","1364.5000","38","CM ","LB ","2.68","2","M ","H ","U ","12","5","5/31/2011 12:00:00 AM","","","f246acaa-a80b-40ec-9208-02edef885129","2/8/2014 10:01:36 AM"
"749","Road-150 Red, 62","BK-R93R-62","True","True","Red","100","75","2171.2942","3578.2700","62","CM ","LB ","15.00","4","R ","H ","U ","2","25","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","bc621e1f-2553-4fdc-b22e-5e44a9003569","2/8/2014 10:01:36 AM"
"750","Road-150 Red, 44","BK-R93R-44","True","True","Red","100","75","2171.2942","3578.2700","44","CM ","LB ","13.77","4","R ","H ","U ","2","25","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","c19e1136-5da4-4b40-8758-54a85d7ea494","2/8/2014 10:01:36 AM"
"751","Road-150 Red, 48","BK-R93R-48","True","True","Red","100","75","2171.2942","3578.2700","48","CM ","LB ","14.13","4","R ","H ","U ","2","25","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","d10b7cc1-455e-435b-a08f-ec5b1c5776e9","2/8/2014 10:01:36 AM"
"752","Road-150 Red, 52","BK-R93R-52","True","True","Red","100","75","2171.2942","3578.2700","52","CM ","LB ","14.42","4","R ","H ","U ","2","25","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","5e085ba0-3cd5-487f-85bb-79ed1c701f23","2/8/2014 10:01:36 AM"
"753","Road-150 Red, 56","BK-R93R-56","True","True","Red","100","75","2171.2942","3578.2700","56","CM ","LB ","14.68","4","R ","H ","U ","2","25","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","30819b88-f0d3-4e7a-8105-19f6fac2cefb","2/8/2014 10:01:36 AM"
"754","Road-450 Red, 58","BK-R68R-58","True","True","Red","100","75","884.7083","1457.9900","58","CM ","LB ","17.79","4","R ","M ","U ","2","28","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","40d5effa-c0c4-479f-af66-5f1bf8ed3bfb","2/8/2014 10:01:36 AM"
"755","Road-450 Red, 60","BK-R68R-60","True","True","Red","100","75","884.7083","1457.9900","60","CM ","LB ","17.90","4","R ","M ","U ","2","28","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","181a90cb-3678-490e-8418-78f73fb5343d","2/8/2014 10:01:36 AM"
"756","Road-450 Red, 44","BK-R68R-44","True","True","Red","100","75","884.7083","1457.9900","44","CM ","LB ","16.77","4","R ","M ","U ","2","28","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","f8b5e26a-3d33-4e39-b500-cc21a133062e","2/8/2014 10:01:36 AM"
"757","Road-450 Red, 48","BK-R68R-48","True","True","Red","100","75","884.7083","1457.9900","48","CM ","LB ","17.13","4","R ","M ","U ","2","28","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","c72c9978-0b04-46b3-9de6-948feca1c86e","2/8/2014 10:01:36 AM"
"758","Road-450 Red, 52","BK-R68R-52","True","True","Red","100","75","884.7083","1457.9900","52","CM ","LB ","17.42","4","R ","M ","U ","2","28","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","040a4b7d-4060-4507-aa92-7508b434797e","2/8/2014 10:01:36 AM"
"759","Road-650 Red, 58","BK-R50R-58","True","True","Red","100","75","486.7066","782.9900","58","CM ","LB ","19.79","4","R ","L ","U ","2","30","5/31/2011 12:00:00 AM","5/29/2013 12:00:00 AM","","6711d6bc-664f-4890-9f69-af1de321d055","2/8/2014 10:01:36 AM"
"760","Road-650 Red, 60","BK-R50R-60","True","True","Red","100","75","486.7066","782.9900","60","CM ","LB ","19.90","4","R ","L ","U ","2","30","5/31/2011 12:00:00 AM","5/29/2013 12:00:00 AM","","664867e5-4ab3-4783-96f9-42efde92f49b","2/8/2014 10:01:36 AM"
"761","Road-650 Red, 62","BK-R50R-62","True","True","Red","100","75","486.7066","782.9900","62","CM ","LB ","20.00","4","R ","L ","U ","2","30","5/31/2011 12:00:00 AM","5/29/2013 12:00:00 AM","","1da14e09-6d71-4e2a-9ee9-1bdfdfd8a109","2/8/2014 10:01:36 AM"
"762","Road-650 Red, 44","BK-R50R-44","True","True","Red","100","75","486.7066","782.9900","44","CM ","LB ","18.77","4","R ","L ","U ","2","30","5/31/2011 12:00:00 AM","5/29/2013 12:00:00 AM","","f247aaae-12e3-4048-a37b-cce4a8999e81","2/8/2014 10:01:36 AM"
"763","Road-650 Red, 48","BK-R50R-48","True","True","Red","100","75","486.7066","782.9900","48","CM ","LB ","19.13","4","R ","L ","U ","2","30","5/31/2011 12:00:00 AM","5/29/2013 12:00:00 AM","","3da5fa6e-9e0f-4896-ac10-948c27f4eb79","2/8/2014 10:01:36 AM"
"764","Road-650 Red, 52","BK-R50R-52","True","True","Red","100","75","486.7066","782.9900","52","CM ","LB ","19.42","4","R ","L ","U ","2","30","5/31/2011 12:00:00 AM","5/29/2013 12:00:00 AM","","07cfe1ea-8a37-4d2a-835f-bc8d37e564af","2/8/2014 10:01:36 AM"
"765","Road-650 Black, 58","BK-R50B-58","True","True","Black","100","75","486.7066","782.9900","58","CM ","LB ","19.79","4","R ","L ","U ","2","30","5/31/2011 12:00:00 AM","5/29/2013 12:00:00 AM","","74645b12-3ce9-49a6-bd96-2cd814b37420","2/8/2014 10:01:36 AM"
"766","Road-650 Black, 60","BK-R50B-60","True","True","Black","100","75","486.7066","782.9900","60","CM ","LB ","19.90","4","R ","L ","U ","2","30","5/31/2011 12:00:00 AM","5/29/2013 12:00:00 AM","","a2db196d-6640-49ea-a84f-2e87ca6f50c6","2/8/2014 10:01:36 AM"
"767","Road-650 Black, 62","BK-R50B-62","True","True","Black","100","75","486.7066","782.9900","62","CM ","LB ","20.00","4","R ","L ","U ","2","30","5/31/2011 12:00:00 AM","5/29/2013 12:00:00 AM","","c82a8309-63d3-4c0c-ad71-e91272397095","2/8/2014 10:01:36 AM"
"768","Road-650 Black, 44","BK-R50B-44","True","True","Black","100","75","486.7066","782.9900","44","CM ","LB ","18.77","4","R ","L ","U ","2","30","5/31/2011 12:00:00 AM","5/29/2013 12:00:00 AM","","11d563ac-115c-4f0d-a1e5-e946eee8b38b","2/8/2014 10:01:36 AM"
"769","Road-650 Black, 48","BK-R50B-48","True","True","Black","100","75","486.7066","782.9900","48","CM ","LB ","19.13","4","R ","L ","U ","2","30","5/31/2011 12:00:00 AM","5/29/2013 12:00:00 AM","","a7e2179e-137c-497e-a5e6-c9ea64935fb0","2/8/2014 10:01:36 AM"
"770","Road-650 Black, 52","BK-R50B-52","True","True","Black","100","75","486.7066","782.9900","52","CM ","LB ","19.42","4","R ","L ","U ","2","30","5/31/2011 12:00:00 AM","5/29/2013 12:00:00 AM","","136e2865-e0da-4624-963a-31349279ab1a","2/8/2014 10:01:36 AM"
"771","Mountain-100 Silver, 38","BK-M82S-38","True","True","Silver","100","75","1912.1544","3399.9900","38","CM ","LB ","20.35","4","M ","H ","U ","1","19","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","ca74b54e-fc30-4464-8b83-019bfd1b2dbb","2/8/2014 10:01:36 AM"
"772","Mountain-100 Silver, 42","BK-M82S-42","True","True","Silver","100","75","1912.1544","3399.9900","42","CM ","LB ","20.77","4","M ","H ","U ","1","19","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","bbfff5a5-4bdc-49a9-a5ad-7584adffe808","2/8/2014 10:01:36 AM"
"773","Mountain-100 Silver, 44","BK-M82S-44","True","True","Silver","100","75","1912.1544","3399.9900","44","CM ","LB ","21.13","4","M ","H ","U ","1","19","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","155fd77e-d6d6-43f0-8a5b-4a8305eb45cd","2/8/2014 10:01:36 AM"
"774","Mountain-100 Silver, 48","BK-M82S-48","True","True","Silver","100","75","1912.1544","3399.9900","48","CM ","LB ","21.42","4","M ","H ","U ","1","19","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","ba5551df-c9ee-4b43-b3ca-8c19d0f9384d","2/8/2014 10:01:36 AM"
"775","Mountain-100 Black, 38","BK-M82B-38","True","True","Black","100","75","1898.0944","3374.9900","38","CM ","LB ","20.35","4","M ","H ","U ","1","19","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","dea33347-fcd3-4346-aa0f-068cd6b3ad06","2/8/2014 10:01:36 AM"
"776","Mountain-100 Black, 42","BK-M82B-42","True","True","Black","100","75","1898.0944","3374.9900","42","CM ","LB ","20.77","4","M ","H ","U ","1","19","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","02935111-a546-4c6d-941f-be12d42c158e","2/8/2014 10:01:36 AM"
"777","Mountain-100 Black, 44","BK-M82B-44","True","True","Black","100","75","1898.0944","3374.9900","44","CM ","LB ","21.13","4","M ","H ","U ","1","19","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","7920bc3b-8fd4-4610-93d2-e693a66b6474","2/8/2014 10:01:36 AM"
"778","Mountain-100 Black, 48","BK-M82B-48","True","True","Black","100","75","1898.0944","3374.9900","48","CM ","LB ","21.42","4","M ","H ","U ","1","19","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","1b486300-7e64-4c5d-a9ba-a8368e20c5a0","2/8/2014 10:01:36 AM"
"779","Mountain-200 Silver, 38","BK-M68S-38","True","True","Silver","100","75","1265.6195","2319.9900","38","CM ","LB ","23.35","4","M ","H ","U ","1","20","5/30/2012 12:00:00 AM","","","3a45d835-abae-4806-ac03-c53abcd3b974","2/8/2014 10:01:36 AM"
"780","Mountain-200 Silver, 42","BK-M68S-42","True","True","Silver","100","75","1265.6195","2319.9900","42","CM ","LB ","23.77","4","M ","H ","U ","1","20","5/30/2012 12:00:00 AM","","","ce4849b4-56e6-4b50-808b-9bde67cc4704","2/8/2014 10:01:36 AM"
"781","Mountain-200 Silver, 46","BK-M68S-46","True","True","Silver","100","75","1265.6195","2319.9900","46","CM ","LB ","24.13","4","M ","H ","U ","1","20","5/30/2012 12:00:00 AM","","","20799030-420c-496a-9922-09189c2b457e","2/8/2014 10:01:36 AM"
"782","Mountain-200 Black, 38","BK-M68B-38","True","True","Black","100","75","1251.9813","2294.9900","38","CM ","LB ","23.35","4","M ","H ","U ","1","20","5/30/2012 12:00:00 AM","","","82cb8f9b-b8bb-4841-98d3-bcdb807c4dd8","2/8/2014 10:01:36 AM"
"783","Mountain-200 Black, 42","BK-M68B-42","True","True","Black","100","75","1251.9813","2294.9900","42","CM ","LB ","23.77","4","M ","H ","U ","1","20","5/30/2012 12:00:00 AM","","","2b0af5b9-7571-4621-b760-47df599f9650","2/8/2014 10:01:36 AM"
"784","Mountain-200 Black, 46","BK-M68B-46","True","True","Black","100","75","1251.9813","2294.9900","46","CM ","LB ","24.13","4","M ","H ","U ","1","20","5/30/2012 12:00:00 AM","","","33f42284-e216-4b98-ba48-b4ee18a01fa0","2/8/2014 10:01:36 AM"
"785","Mountain-300 Black, 38","BK-M47B-38","True","True","Black","100","75","598.4354","1079.9900","38","CM ","LB ","25.35","4","M ","M ","U ","1","21","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","f06c2cbf-0901-4c08-80ed-fb4e87171b3b","2/8/2014 10:01:36 AM"
"786","Mountain-300 Black, 40","BK-M47B-40","True","True","Black","100","75","598.4354","1079.9900","40","CM ","LB ","25.77","4","M ","M ","U ","1","21","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","580d4322-be03-4c91-83d2-ee33ec6008ab","2/8/2014 10:01:36 AM"
"787","Mountain-300 Black, 44","BK-M47B-44","True","True","Black","100","75","598.4354","1079.9900","44","CM ","LB ","26.13","4","M ","M ","U ","1","21","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","07c2a548-0452-47b4-9dce-6edb0a30c85e","2/8/2014 10:01:36 AM"
"788","Mountain-300 Black, 48","BK-M47B-48","True","True","Black","100","75","598.4354","1079.9900","48","CM ","LB ","26.42","4","M ","M ","U ","1","21","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","16078dbe-388d-4c18-aa8f-0c8f48035468","2/8/2014 10:01:36 AM"
"789","Road-250 Red, 44","BK-R89R-44","True","True","Red","100","75","1518.7864","2443.3500","44","CM ","LB ","14.77","4","R ","H ","U ","2","26","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","0aa71ad6-afaf-43c6-9745-35d815b50a5b","2/8/2014 10:01:36 AM"
"790","Road-250 Red, 48","BK-R89R-48","True","True","Red","100","75","1518.7864","2443.3500","48","CM ","LB ","15.13","4","R ","H ","U ","2","26","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","115ddade-70e3-43f9-80dc-638daea271c4","2/8/2014 10:01:36 AM"
"791","Road-250 Red, 52","BK-R89R-52","True","True","Red","100","75","1518.7864","2443.3500","52","CM ","LB ","15.42","4","R ","H ","U ","2","26","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","c9fd1df4-9512-420a-b379-067108033b75","2/8/2014 10:01:36 AM"
"792","Road-250 Red, 58","BK-R89R-58","True","True","Red","100","75","1554.9479","2443.3500","58","CM ","LB ","15.79","4","R ","H ","U ","2","26","5/30/2012 12:00:00 AM","","","df629c11-8d8b-4774-9d52-ecb64dc95212","2/8/2014 10:01:36 AM"
"793","Road-250 Black, 44","BK-R89B-44","True","True","Black","100","75","1554.9479","2443.3500","44","CM ","LB ","14.77","4","R ","H ","U ","2","26","5/30/2012 12:00:00 AM","","","1ff419b5-52af-4f7e-aeae-4fec5e99de35","2/8/2014 10:01:36 AM"
"794","Road-250 Black, 48","BK-R89B-48","True","True","Black","100","75","1554.9479","2443.3500","48","CM ","LB ","15.13","4","R ","H ","U ","2","26","5/30/2012 12:00:00 AM","","","9d165ddf-8f5d-41c7-9bb8-13f41a3d1f62","2/8/2014 10:01:36 AM"
"795","Road-250 Black, 52","BK-R89B-52","True","True","Black","100","75","1554.9479","2443.3500","52","CM ","LB ","15.42","4","R ","H ","U ","2","26","5/30/2012 12:00:00 AM","","","74fe3957-cbc3-450a-ab92-849bd13530e2","2/8/2014 10:01:36 AM"
"796","Road-250 Black, 58","BK-R89B-58","True","True","Black","100","75","1554.9479","2443.3500","58","CM ","LB ","15.68","4","R ","H ","U ","2","26","5/30/2012 12:00:00 AM","","","1c530fe8-a169-4adc-b3dc-b11a48245e63","2/8/2014 10:01:36 AM"
"797","Road-550-W Yellow, 38","BK-R64Y-38","True","True","Yellow","100","75","713.0798","1120.4900","38","CM ","LB ","17.35","4","R ","M ","W ","2","29","5/30/2012 12:00:00 AM","","","aad81532-a572-49a5-83c3-dfa9e3b4fea6","2/8/2014 10:01:36 AM"
"798","Road-550-W Yellow, 40","BK-R64Y-40","True","True","Yellow","100","75","713.0798","1120.4900","40","CM ","LB ","17.77","4","R ","M ","W ","2","29","5/30/2012 12:00:00 AM","","","a35a1c35-c128-4697-951e-4199062e78f3","2/8/2014 10:01:36 AM"
"799","Road-550-W Yellow, 42","BK-R64Y-42","True","True","Yellow","100","75","713.0798","1120.4900","42","CM ","LB ","18.13","4","R ","M ","W ","2","29","5/30/2012 12:00:00 AM","","","a359ab09-16f2-4726-a60f-0dfdb1c9527e","2/8/2014 10:01:36 AM"
"800","Road-550-W Yellow, 44","BK-R64Y-44","True","True","Yellow","100","75","713.0798","1120.4900","44","CM ","LB ","18.42","4","R ","M ","W ","2","29","5/30/2012 12:00:00 AM","","","0a7028fb-ff06-4d38-aaa1-b64816278165","2/8/2014 10:01:36 AM"
"801","Road-550-W Yellow, 48","BK-R64Y-48","True","True","Yellow","100","75","713.0798","1120.4900","48","CM ","LB ","18.68","4","R ","M ","W ","2","29","5/30/2012 12:00:00 AM","","","c90cc877-804c-4ce7-afc3-4c8791a13dfb","2/8/2014 10:01:36 AM"
"802","LL Fork","FK-1639","True","True","","500","375","65.8097","148.2200","","","","","1","","L ","","10","104","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","fb8502be-07eb-4134-ab06-c3a9959a52ae","2/8/2014 10:01:36 AM"
"803","ML Fork","FK-5136","True","True","","500","375","77.9176","175.4900","","","","","1","","M ","","10","105","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","f5fa4e2f-b976-48a4-bf79-85632f697d2e","2/8/2014 10:01:36 AM"
"804","HL Fork","FK-9939","True","True","","500","375","101.8936","229.4900","","","","","1","","H ","","10","106","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","553229b3-1ad9-4a71-a21c-2af4332cfce9","2/8/2014 10:01:36 AM"
"805","LL Headset","HS-0296","True","True","","500","375","15.1848","34.2000","","","","","1","","L ","","11","59","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","bb6bd7b3-a34d-4d64-822e-781fa6838e19","2/8/2014 10:01:36 AM"
"806","ML Headset","HS-2451","True","True","","500","375","45.4168","102.2900","","","","","1","","M ","","11","60","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","23b5d52b-8c29-4059-b899-75c53b5ee2e6","2/8/2014 10:01:36 AM"
"807","HL Headset","HS-3479","True","True","","500","375","55.3801","124.7300","","","","","1","","H ","","11","61","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","12e4d5e8-79ed-4bcb-a532-6275d1a93417","2/8/2014 10:01:36 AM"
"808","LL Mountain Handlebars","HB-M243","True","True","","500","375","19.7758","44.5400","","","","","1","M ","L ","","4","52","5/30/2012 12:00:00 AM","","","b59b7bf2-7afc-4a74-b063-f942f1e0da19","2/8/2014 10:01:36 AM"
"809","ML Mountain Handlebars","HB-M763","True","True","","500","375","27.4925","61.9200","","","","","1","M ","M ","","4","54","5/30/2012 12:00:00 AM","","","ae6020df-d9c9-4d34-9795-1f80e6bbf5a5","2/8/2014 10:01:36 AM"
"810","HL Mountain Handlebars","HB-M918","True","True","","500","375","53.3999","120.2700","","","","","1","M ","H ","","4","55","5/30/2012 12:00:00 AM","","","6aa0f921-0f09-4f99-8d3c-335946873553","2/8/2014 10:01:36 AM"
"811","LL Road Handlebars","HB-R504","True","True","","500","375","19.7758","44.5400","","","","","1","R ","L ","","4","56","5/30/2012 12:00:00 AM","","","acdae407-b40e-435e-8e84-1bfc33013e81","2/8/2014 10:01:36 AM"
"812","ML Road Handlebars","HB-R720","True","True","","500","375","27.4925","61.9200","","","","","1","R ","M ","","4","57","5/30/2012 12:00:00 AM","","","33fa1a03-38d6-405e-be9b-eea92f3d204f","2/8/2014 10:01:36 AM"
"813","HL Road Handlebars","HB-R956","True","True","","500","375","53.3999","120.2700","","","","","1","R ","H ","","4","58","5/30/2012 12:00:00 AM","","","5c5327b9-ad2e-4c33-8d74-edf49e0c2dd8","2/8/2014 10:01:36 AM"
"814","ML Mountain Frame - Black, 38","FR-M63B-38","True","True","Black","500","375","185.8193","348.7600","38","CM ","LB ","2.73","2","M ","M ","U ","12","15","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","0d879312-a7d3-441d-9d23-b6550bab3814","2/8/2014 10:01:36 AM"
"815","LL Mountain Front Wheel","FW-M423","True","True","Black","500","375","26.9708","60.7450","","","","","1","M ","L ","","17","42","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","d7b1d161-182e-44f6-a9ff-9c1eba76613b","2/8/2014 10:01:36 AM"
"816","ML Mountain Front Wheel","FW-M762","True","True","Black","500","375","92.8071","209.0250","","","","","1","M ","M ","","17","45","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","5e3e5033-9a77-4dca-8b7f-dfed78efa08a","2/8/2014 10:01:36 AM"
"817","HL Mountain Front Wheel","FW-M928","True","True","Black","500","375","133.2955","300.2150","","","","","1","M ","H ","","17","46","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","3c8ffff6-a8dc-45a3-963b-a6284ced7596","2/8/2014 10:01:36 AM"
"818","LL Road Front Wheel","FW-R623","True","True","Black","500","375","37.9909","85.5650","","","G  ","900.00","1","R ","L ","","17","49","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","9e66de78-decb-438a-b9a9-023c773c60a2","2/8/2014 10:01:36 AM"
"819","ML Road Front Wheel","FW-R762","True","True","Black","500","375","110.2829","248.3850","","","G  ","850.00","1","R ","M ","","17","50","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","6ea94fbf-b9aa-43fc-84e8-91d508dde751","2/8/2014 10:01:36 AM"
"820","HL Road Front Wheel","FW-R820","True","True","Black","500","375","146.5466","330.0600","","","G  ","650.00","1","R ","H ","","17","51","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","727a3cd5-8d40-4884-a7e4-dfd3ffdeb164","2/8/2014 10:01:36 AM"
"821","Touring Front Wheel","FW-T905","True","True","Black","500","375","96.7964","218.0100","","","","","1","T ","","","17","44","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","8d1cdb07-4fa1-4ac1-840f-a16c3dca5009","2/8/2014 10:01:36 AM"
"822","ML Road Frame-W - Yellow, 38","FR-R72Y-38","True","True","Yellow","500","375","360.9428","594.8300","38","CM ","LB ","2.18","2","R ","M ","W ","14","17","5/30/2012 12:00:00 AM","","","22976fa7-0ad0-40f9-b4f9-ba10279ea1a3","2/8/2014 10:01:36 AM"
"823","LL Mountain Rear Wheel","RW-M423","True","True","Black","500","375","38.9588","87.7450","","","","","1","M ","L ","","17","123","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","e6c39f58-995f-4786-a309-df3812d8b30f","2/8/2014 10:01:36 AM"
"824","ML Mountain Rear Wheel","RW-M762","True","True","Black","500","375","104.7951","236.0250","","","","","1","M ","M ","","17","124","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","b2f7cf9b-a7bf-49ab-9cca-9f6e791cd693","2/8/2014 10:01:36 AM"
"825","HL Mountain Rear Wheel","RW-M928","True","True","Black","500","375","145.2835","327.2150","","","","","1","M ","H ","","17","125","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","35d02edc-1120-41fb-b5df-8655a93b3353","2/8/2014 10:01:36 AM"
"826","LL Road Rear Wheel","RW-R623","True","True","Black","500","375","49.9789","112.5650","","","G  ","1050.00","1","R ","L ","","17","126","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","78d01117-8dcd-465f-9dc7-94a2cdc35582","2/8/2014 10:01:36 AM"
"827","ML Road Rear Wheel","RW-R762","True","True","Black","500","375","122.2709","275.3850","","","G  ","1000.00","1","R ","M ","","17","77","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","cf739f9a-0af0-4810-b229-c431a31d7779","2/8/2014 10:01:36 AM"
"828","HL Road Rear Wheel","RW-R820","True","True","Black","500","375","158.5346","357.0600","","","G  ","890.00","1","R ","H ","","17","78","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","","8f262a37-43aa-4ad5-ae1f-8bd6967d8e9b","2/8/2014 10:01:36 AM"
